_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery,srcGyroValue
1,22112601,0,20221126083828,0.0,0.0,2.0,957.0,14.509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0
2,22112601,0,20221126083829,0.0,0.0,0.0,957.0,14.509804,19.215687,0.0,0.0,0.0,0.0,54.901962,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,0.0,4.587691783905029
3,22112601,0,20221126083830,0.0,0.0,0.0,957.0,14.509804,19.215687,0.0,0.0,0.0,0.0,54.901962,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,0.0,-3.828796863555908
4,22112601,0,20221126083831,0.0,0.0,0.0,954.0,14.509804,19.215687,0.0,0.0,0.0,0.0,54.509804,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,0.0,-3.991713047027588
5,22112601,0,20221126083832,0.0,0.0,4.0,962.0,14.509804,19.215687,0.0,0.0,0.0,0.0,54.509804,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,0.0,4.946890830993652
6,22112601,0,20221126083833,0.0,0.0,6.0,962.0,22.352942,19.215687,0.0,0.0,0.0,0.0,52.156864,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,14.478,8.015029907226562
7,22112601,0,20221126083834,0.0,0.0,9.0,962.0,22.352942,19.607843,0.0,0.0,0.0,0.0,52.156864,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,14.478,9.900505065917969
8,22112601,0,20221126083835,0.0,0.0,9.0,1254.0,24.705883,20.392157,0.0,0.0,0.0,0.0,47.843136,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,14.478,6.416374683380127
9,22112601,0,20221126083836,0.0,0.0,10.0,1423.0,24.705883,20.392157,0.0,0.0,0.0,0.0,51.372547,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,14.478,1.9295552968978882
10,22112601,0,20221126083837,0.0,0.0,10.0,1555.0,24.705883,18.82353,0.0,0.0,0.0,0.0,36.47059,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,null,14.478,-5.2631072998046875
