CAR_RECDRV_KEY,USR_KEY,DRV_KEY,RECDRV_IS_HIDDEN,RECDRV_ID,RECDRV_MODIFY_ID,RECDRV_STDT,RECDRV_ENDT,RECDRV_DRVTIME,RECDRV_DRVDIS,RECDRV_AVE_SPD,RECDRV_FUEL_USEDAMT,RECDRV_OILPAYM,RECDRV_FRATIO,RECDRV_FUEL_CUT_TIME,RECDRV_AVE_RPM,RECDRV_DRV_VALUE,RECDRV_LAT,RECDRV_LONG,RECDRV_ADDR,RECDRV_START_LAT,RECDRV_START_LONG,RECDRV_IDLING_TIME,RECDRV_SAFEIN_SCORE,RECDRV_ECO_SCORE,RECDRV_FUELRATIO_SCORE,RECDRV_UPLOAD_TIME,RECDRV_COOL_TEMP,RECDRV_OIL_TEMP,RECDRV_IDLING_FUEL_USEDAMT,RECDRV_REG_DT,RECDRV_AVR_APS,RECDRV_AVR_TPS,RECDRV_AVR_RPS,RECDRV_AVR_MAF,RECDRV_AVR_FUELLEVEL,RECDRV_AVR_TORQUE,RECDRV_AVR_FUEL_TRIM_B1S,RECDRV_AVR_FUEL_TRIM_B2S,RECDRV_AVR_FUEL_TRIM_B1L,RECDRV_AVR_FUEL_TRIM_B2L,RECDRV_AVR_ENGINELOAD,RECDRV_AVR_IN_PRESS,RECDRV_AVR_OUT_TEMPTU,RECDRV_AVR_ABS_PRESS,RECDRV_AVR_HYBRIED_BATTERY_T,RECDRV_AVR_DPF,RECDRV_AVR_DPF_TEMP,RECDRV_AVR_IN_TEMPTU,RECDRV_AVR_EGT1,RECDRV_AVR_EGT2,RECDRV_OBD_VOLT,RECDRV_FUEL_RATIO,RECDRV_AVR_SPEED_WITHOUT_0,RECDRV_AVR_CHARGE_SPEED,RECDRV_NIGHT_DIS,RECDRV_NIGHT_TIME,RECDRV_TIME_WITHOUT_0,RECDRV_SPEED_TIME,RECDRV_HIGHRPM_TIME,RECDRV_START_ADDRESS,RECDRV_START_ODOMETER,RECDRV_FINISH_ODOMETER,RECDRV_GLOBAL_TIME,RECDRV_UPDATE_DT,SERVER_UPDATE_TIME,RECDRV_LAT_ENCRYPTED,RECDRV_LONG_ENCRYPTED,RECDRV_ADDRESS_ENCRYPTED,RECDRV_START_LAT_ENCRYPTED,RECDRV_START_LONG_ENCRYPTED,RECDRV_START_ADDRESS_ENCRYPTED
9129476,1707048,858721,0,20220523063653,null,"2022-05-23 06:36:53","2022-05-23 07:08:45",00:31:52,23.11413,43.523537,1.5372989,2979.2854,15.035547,00:02:21,1388,22052301,35.4369061,129.200423,"대한민국 울산광역시 울주군 웅촌면 대대리 887-1",NULL,NULL,00:06:04,82.46004,92.91784,28.245209,"2022-05-30 20:12:49",86.93305,0,0.09301016,"2022-05-23 06:36:53",19.162262,18.104406,0,8.742114,40.107323,0,0.017112317,0,0.0032810865,0,33.228516,63.25523,15.567991,97.31067,0,0,0,26.241108,0,0,13.260252,40.107323,54.928715,1.2036554,0,00:00:00,00:25:15,00:00:00,00:00:00,"대한민국 부산광역시 금정구 남산동 84-16",0,0,"2022-05-23 07:08:45","2022-05-30 20:12:49","2023-10-30 15:07:53",sLL8kpk1EAM6pJk6zokwDA==,I3vx+K/jlwH7+XA39wiXAA==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGr/k1DxjqeR+ST
a4eaBESZsW6wQNQyb+Yz17zhHGLmM6Y=",NULL,NULL,"NRPZ8T/q0USjR3WTn0sp85QmaB5uTA/EBLqu3zF02iarUxuTIOKADDnTqzp/ywVsZUl4bMHqMJXV
t73BTME9AQ=="
9129477,1707048,858721,0,20220527063022,null,"2022-05-27 06:30:22","2022-05-27 07:00:39",00:30:17,22.885292,45.341774,1.7541165,3399.4778,13.04662,00:03:03,1467,22052701,35.4368884,129.2004948,null,NULL,NULL,00:07:13,73.33369,86.000374,21.087936,"2022-05-30 20:12:49",83.871216,0,0.11193166,"2022-05-27 06:30:22",19.821844,19.159767,0,10.495881,22.248802,0,0.008805724,0,-0.0014704871,0,35.393623,60.97248,14.405064,94.58338,0,0,0,24.915245,0,0,13.234543,22.248802,61.253532,1.5589744,0,00:00:00,00:22:25,00:00:13,00:00:09,null,0,0,"2022-05-27 07:00:39","2022-05-30 20:12:49","2023-10-30 15:07:53",5xqYEPKMiiU/XzK+Ckt/FQ==,0iCebRQKfVU3aY6c2MAtMA==,e01qMB3i7tZKeSaUsTgRzw==,NULL,NULL,e01qMB3i7tZKeSaUsTgRzw==
9129478,1707048,858721,0,20220527192402,null,"2022-05-27 19:24:02","2022-05-27 19:53:52",00:26:59,21.625006,48.08462,1.6950835,3285.0718,12.757487,00:02:08,1513,22052702,35.2691319,129.0917429,null,NULL,NULL,00:05:43,77.97616,88.07016,20.086382,"2022-05-30 20:12:49",91.23471,0,0.08553309,"2022-05-27 19:24:02",20.383095,19.831644,0,11.381493,37.217323,0,0.00089271925,0,-0.0028373997,0,38.934437,65.686226,23.94194,95.29524,0,0,0,36.73749,0,0,14.07822,37.217323,61.687004,1.5637217,0,00:00:00,00:21:02,00:00:25,00:00:00,null,0,0,"2022-05-27 19:53:52","2022-05-30 20:12:49","2023-10-30 15:07:53",O0Tnb+DM6w95YdRas4hkFA==,O72QJ7e3t+GqCN2H1lqkmQ==,e01qMB3i7tZKeSaUsTgRzw==,NULL,NULL,e01qMB3i7tZKeSaUsTgRzw==
9381470,1707048,858721,0,20220613063917,null,"2022-06-13 06:39:17","2022-06-13 07:11:19",00:32:02,18.463633,34.58481,1.6058034,3112.0469,11.498066,00:02:48,1291,22061301,35.3156627,129.1840616,"대한민국 부산광역시 기장군 정관면 달산리 581-2",NULL,NULL,00:10:38,84.05204,89.8243,14.082984,"2022-06-13 18:25:02",84.64256,0,0.15865381,"2022-06-13 06:39:17",18.85061,18.111614,0,9.086578,36.997784,0,0.0044956426,0,-0.0068613426,0,34.323883,59.341312,14.753902,95.76379,0,0,0,25.729969,0,0,13.151644,36.997784,53.391163,1.5249406,0,00:00:00,00:20:45,00:00:00,00:00:00,null,0,0,"2022-06-13 07:11:19","2022-06-13 18:25:02","2023-10-30 15:08:30",N0wOrqugwOaet988kEf08A==,rzXJoqrO3Uv3f+WkgvUXPQ==,"NRPZ8T/q0USjR3WTn0sp82kNc29dwp1xF4rG1fwaFKt5s4s5ci6nnUC90DJjo5qRXUuZgN1b0MSq
CJ94dULbVG6wQNQyb+Yz17zhHGLmM6Y=",NULL,NULL,e01qMB3i7tZKeSaUsTgRzw==
11532941,1707048,858721,0,20220831171048,null,"2022-08-31 17:10:48","2022-08-31 17:16:21",00:05:31,0,0,0.10281732,199.25996,0.0,00:00:00,878,22083101,0,0,null,0,0,00:02:23,0,0,0,"2022-10-13 06:40:09",25.66163,0,0.03909766,"2022-08-31 17:10:48",14.901904,13.516961,0,3.3644755,26.195063,0,0.038472433,0,-0.009913142,0,23.685896,33.483383,9.380665,39.673717,0,0,0,24.92447,0,0,12.554966,26.195063,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2022-08-31 17:16:21","2022-10-13 06:40:09","2023-10-30 15:15:13",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==
11594259,1707048,858721,0,20221013064020,null,"2022-10-13 06:40:20","2022-10-13 06:43:26",00:03:01,0,0,0.06109868,95.19174,0.0,00:00:00,893,22101301,0,0,null,0,0,00:02:43,0,0,0,"2022-10-16 12:09:12",45.392265,0,0.05465865,"2022-10-13 06:40:20",14.901943,13.755827,0,3.6451316,62.788525,0,0,0,0,0,25.18476,29.03315,16.480663,86.18784,0,0,0,19.790054,0,0,14.025599,62.788525,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2022-10-13 06:43:26","2022-10-16 12:09:12","2023-10-30 15:15:13",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==
11838689,1707048,858721,0,20221016120918,null,"2022-10-16 12:09:18","2022-10-16 12:09:58",00:00:40,0,0,0.012993327,20.243605,0.0,00:00:00,919,22101601,0,0,null,0,0,00:00:08,0,0,0,"2022-10-27 19:14:37",0,0,0.00252446,"2022-10-16 12:09:18",14.9019575,13.382355,0,3.3589985,30.588242,0,0.0068359375,0,-0.000390625,0,24.009798,43.9,0,0,0,0,0,35.2,0,0,13.030199,30.588242,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2022-10-16 12:09:58","2022-10-27 19:14:37","2023-10-30 15:16:07",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==
11996724,1707048,858721,0,20221027191442,null,"2022-10-27 19:14:42","2022-10-27 19:16:00",00:01:18,0,0,0.028679471,44.682617,0.0,00:00:00,940,22102701,0,0,null,0,0,00:00:47,0,0,0,"2022-11-02 22:00:32",22.794872,0,0.016840672,"2022-10-27 19:14:42",14.901967,13.956777,0,3.9287176,14.791357,0,0.015124199,0,-0.0048076925,0,25.434902,28.807692,9.230769,44.871796,0,0,0,20.73077,0,0,13.541992,14.791357,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2022-10-27 19:16:00","2022-11-02 22:00:32","2023-10-30 15:16:26",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==
12220640,1707048,858721,0,20221113072406,null,"2022-11-13 07:24:06","2022-11-13 07:26:10",00:02:05,0,0,0.024029864,37.43853,0.0,00:00:00,645,22111301,35.43691,129.20048,"대한민국 울산광역시 울주군 웅촌면 대대리 887-1",35.4368783,129.2004533,00:01:34,0,0,0,"2022-11-13 15:35:46",63.584,0,0.01782575,"2022-11-13 07:24:06",14.901971,12.153723,0,2.0565598,50.465916,0,-0.0106875,0,-0.0221875,0,20.661982,40.2,9.96,64.288,0,0,0,34.904,0,0,10.317215,50.465916,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,"대한민국 울산광역시 울주군 웅촌면 대대리 887-1",0,0,"2022-11-13 07:26:10","2022-11-13 15:35:46","2023-10-30 15:17:20",crVR1uYrS77ygRgYyolX5Q==,+Tsby88nENb3S9fuvBtBxw==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGr/k1DxjqeR+ST
a4eaBESZsW6wQNQyb+Yz17zhHGLmM6Y=",FGFbDnV1OdEglMQkbaLSEA==,lfpVV0mpgeWVfaVkCZXZRw==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGr/k1DxjqeR+ST
a4eaBESZsW6wQNQyb+Yz17zhHGLmM6Y="
12232126,1707048,858721,0,20221113153555,null,"2022-11-13 15:35:55","2022-11-13 15:37:00",00:01:06,0,0,0.01645544,25.637575,0.0,00:00:00,837,22111302,35.4368978,129.2004318,"대한민국 울산광역시 울주군 웅촌면 대대리 887-1",35.4367246,129.2007676,00:00:17,0,0,0,"2022-11-14 07:08:32",23.863636,0,0.0042244643,"2022-11-13 15:35:55",14.901965,12.756977,0,2.621969,52.477737,0,0.018347537,0,-0.013257576,0,20.421862,40.954544,2.4242425,9,0,0,0,21.681818,0,0,6.3215013,52.477737,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,"대한민국 울산광역시 울주군 웅촌면 웅비공단길 115-14",0,0,"2022-11-13 15:37:00","2022-11-14 07:08:32","2023-10-30 15:17:20",d1/jMXaajdpXoDhMWzzI2g==,sVnDFqo0FeswPW3lAsso6A==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGr/k1DxjqeR+ST
a4eaBESZsW6wQNQyb+Yz17zhHGLmM6Y=",DtAWbPIOoSnLYwykmZaGjw==,dwMumf+v1I5jdYkXt1/ZPQ==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGrOLrsum+yuYa+
KkAPlpFwnhaqnR67YI69vu/TvOE675k="
12232921,1707048,858721,0,20221114070839,null,"2022-11-14 07:08:39","2022-11-14 07:10:01",00:01:22,0,0,0.014229182,22.169065,0.0,00:00:00,593,22111401,35.4368932,129.200512,"대한민국 울산광역시 울주군 웅촌면 대대리 888",35.4369336,129.2004822,00:00:45,0,0,0,"2022-11-14 07:52:24",47.390244,0,0.008460981,"2022-11-14 07:08:39",14.901967,11.912959,0,1.8360977,40.40173,0,-0.04382622,0,-0.011051829,0,18.660925,42.378048,4.280488,45.878048,0,0,0,31.512196,0,0,8.52958,40.40173,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,"대한민국 울산광역시 울주군 웅촌면 대대리 888",0,0,"2022-11-14 07:10:02","2022-11-14 07:52:24","2023-10-30 15:17:20",9X+5+xTV/h5/QhIbih/YXA==,pqOV2WgIHud7jYMVnFvg6A==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGrXslGAdoQaap/
dEbWRz3lwQ==",ZUFX3HARmOrPyanKp52F3Q==,66FzPP9S5EZTlBhdI1+12g==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGrXslGAdoQaap/
dEbWRz3lwQ=="
12235300,1707048,858721,0,20221114101452,null,"2022-11-14 10:14:52","2022-11-14 10:15:52",00:01:00,0,0,0.018878575,29.41282,0.0,00:00:00,943,22111402,0,0,null,0,0,00:00:59,0,0,0,"2022-11-14 10:54:08",34.983334,0,0.018571682,"2022-11-14 10:14:52",14.901964,13.558335,0,3.3199995,38.418495,0,0.024846312,0,-0.0047387294,0,22.481527,42.459015,7.2295084,79.52459,0,0,0,29.508196,0,0,13.5955105,38.418495,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,null,0,0,"2022-11-14 10:15:52","2022-11-14 10:54:08","2023-10-30 15:17:20",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==
12235485,1707048,858721,0,20221114105417,null,"2022-11-14 10:54:17","2022-11-14 11:05:24",00:08:31,1.2413887,8.745597,0.17516254,272.90323,7.087067,00:00:11,825,22111403,35.4201317,129.1754778,"대한민국 경상남도 양산시 서창동 439-1",35.4126949,129.1675882,00:02:26,96.15513,84.47202,-9.660385,"2022-11-14 11:12:06",84.06067,0,0.030221436,"2022-11-14 10:54:17",16.099863,13.952687,0,3.7123075,50.85838,0,-0.009478963,0,0.003761008,0,24.573904,46.50881,8.031311,88.15069,0,0,0,39.591,0,0,12.990323,50.85838,31.921429,2.330986,0,00:00:00,00:02:20,00:00:00,00:00:00,"대한민국 경상남도 양산시 삼호동 719-5",0,0,"2022-11-14 11:05:25","2022-11-14 11:12:06","2023-10-30 15:17:20",75gfkG3FVVE79h0v1cdaXg==,IiMcsbJ/9WQxshXRU2FVww==,"3BwcNpTQ7v9XKY6DWOTcWpfVzaQnsVcifFrohgA3WqA7HvGl3XLj6HFETzf2JZGTyf2AAoQ6Y7gx
6K7Kczf20w==",ajW3hjJ4yu4ZpWDGqHLD8A==,5V9u/bHPIxs01yPUHtcpWQ==,"3BwcNpTQ7v9XKY6DWOTcWpfVzaQnsVcifFrohgA3WqAlxyk4W163gY61gMgS1H6GUgKGViFOf7MW
MKO4YphqhA=="
12242638,1707048,858721,0,20221114111212,null,"2022-11-14 11:12:12","2022-11-14 11:13:04",00:00:52,0,0,0.009204805,14.341086,0.0,00:00:00,644,22111404,35.436865,129.20052,"대한민국 울산광역시 울주군 웅촌면 대대리 888",35.4368468,129.2004858,00:00:21,0,0,0,"2022-11-14 19:14:07",20.096153,0,0.0037585623,"2022-11-14 11:12:12",14.901962,11.923076,0,1.8501923,49.615376,0,-0.04236779,0,0,0,18.65762,37,3.9807692,0,0,0,0,37.26923,0,0,11.764612,49.615376,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,"대한민국 울산광역시 울주군 웅촌면 대대리 887-1",0,0,"2022-11-14 11:13:05","2022-11-14 19:14:07","2023-10-30 15:17:20",h9EgA7AjV8USOtFUQzZebg==,YySqGBXPsopezm7UCltgYQ==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGrXslGAdoQaap/
dEbWRz3lwQ==",WdYSOmhDXnvWgpdtQrcIsA==,mtoVwdZNVKpY3fpqMGPbVg==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGr/k1DxjqeR+ST
a4eaBESZsW6wQNQyb+Yz17zhHGLmM6Y="
12243048,1707048,858721,0,20221114191416,null,"2022-11-14 19:14:16","2022-11-14 19:18:32",00:04:16,0,0,0.10186258,158.7019,0.0,00:00:00,954,22111405,35.4368917,129.2005,"대한민국 울산광역시 울주군 웅촌면 대대리 888",35.4368788,129.2004713,00:00:39,0,0,0,"2022-11-14 19:38:31",38.35547,0,0.014052212,"2022-11-14 19:14:16",14.901917,14.342816,0,4.304637,40.465626,0,-0.0050354004,0,-0.00048828125,0,27.412683,31.207031,17.15625,93.97266,0,0,0,18.917969,0,0,14.151357,40.465626,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,"대한민국 울산광역시 울주군 웅촌면 대대리 887-1",0,0,"2022-11-14 19:18:32","2022-11-14 19:38:31","2023-10-30 15:17:20",7aWiD1KX/azgtoQ7OLGRlA==,nRX1DdxdNzqK60R2xpii0g==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGrXslGAdoQaap/
dEbWRz3lwQ==",isJjBIJCQrBR/BG2I6DP0w==,rl7SwRInMBuMzMCggyjetw==,"fBN3ckjV9e12kW+ebhemy8N4P7x3Tj3OU53DOlJeplXKojuTQUb5WjGl+xi3mSGr/k1DxjqeR+ST
a4eaBESZsW6wQNQyb+Yz17zhHGLmM6Y="
12243377,1707048,858721,0,20221114193840,null,"2022-11-14 19:38:40","2022-11-14 19:42:38",00:03:59,0,0,0.047104895,73.38943,0.0,00:00:00,645,22111406,35.293495,129.102925,"대한민국 부산광역시 금정구 선두구동 1370-1",35.2936219,129.1031345,00:02:39,0,0,0,"2022-11-14 19:59:49",77.87447,0,0.03137889,"2022-11-14 19:38:40",14.901922,12.357075,0,2.125861,41.096096,0,0.0008172071,0,-0.03089043,0,19.96224,39.96234,4.1004186,80.774055,0,0,0,24.991632,0,0,14.003522,41.096096,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,"대한민국 부산광역시 금정구 선두구동 1370-1",0,0,"2022-11-14 19:42:38","2022-11-14 19:59:49","2023-10-30 15:17:20",vRRmXF0X9188+Du61D4JWA==,S3wv/Qw6S+hfNLfligQhoA==,"NRPZ8T/q0USjR3WTn0sp85QmaB5uTA/EBLqu3zF02iaLK1UHxke3vdlZaO7cczaMdGhIFzzAsfwA
n9E5Bk1G7w==",ias9TT1kR9sNBx/GpEAunA==,9HY0x8qrzk5NjkJH0pRgwQ==,"NRPZ8T/q0USjR3WTn0sp85QmaB5uTA/EBLqu3zF02iaLK1UHxke3vdlZaO7cczaMdGhIFzzAsfwA
n9E5Bk1G7w=="
12251281,1707048,858721,0,20221114195955,null,"2022-11-14 19:59:55","2022-11-14 20:12:08",00:10:57,3.2633317,17.876713,0.35147676,547.60077,9.28463,00:00:25,1045,22111407,35.26907,129.0917267,"대한민국 부산광역시 금정구 남산동 84-16",35.2934558,129.1027889,00:04:00,91.26155,81.7948,4.0079846,"2022-11-15 06:39:32",90.828,0,0.057732914,"2022-11-14 19:59:55",17.26334,16.042604,0,5.807508,37.30089,0,0.013484589,0,0.012568968,0,29.574694,56.05784,4.9086757,97.0411,0,0,0,37.509895,0,0,14.187732,37.30089,33.847263,1.8833333,0,00:00:00,00:05:47,00:00:00,00:00:00,"대한민국 부산광역시 금정구 선두구동 1370-1",0,0,"2022-11-14 20:12:08","2022-11-15 06:39:32","2023-10-30 15:17:20",dCTza4sNDsciRHVAO0Pjtg==,jgCRebcJoB4liAXmsvtHAw==,"NRPZ8T/q0USjR3WTn0sp85QmaB5uTA/EBLqu3zF02iarUxuTIOKADDnTqzp/ywVsZUl4bMHqMJXV
t73BTME9AQ==",pxDH11AynUqQEqkdoOhg0A==,NesC1U90WlE/+z/jcOIouA==,"NRPZ8T/q0USjR3WTn0sp85QmaB5uTA/EBLqu3zF02iaLK1UHxke3vdlZaO7cczaMdGhIFzzAsfwA
n9E5Bk1G7w=="
