CAR_SELFDG_KEY,DRV_KEY,SELFDG_IS_HIDDEN,SELFDG_TYPE,CAR_SELFDG_DT,SELFDG_ID,SELFDG_DATA,SELFDG_BATTRY_AMT,SELFDG_PROFILE_ID,SELFDG_ECU_COUNT,SELFDG_SPEED,SELFDG_RPM,SELFDG_APS,SELFDG_TPS,SELFDG_RPS,SELFDG_MAF,SELFDG_FUEL_LEVEL,SELFDG_TORQUE,SELFDG_ENGINE_LOAD,SELFDG_FUELTRIM_B1S,SELFDG_FUELTRIM_B2S,SELFDG_FUELTRIM_B1L,SELFDG_FUELTRIM_B2L,SELFDG_INTAKE_PRESS,SELFDG_ABSOL_PRESS,SELFDG_BATTRERY_V,SELFDG_EGT1,SELFDG_EGT2,SELFDG_TROUBL_DETAIL_CODE,SELFDG_PENDING_DETAIL_CODE,SELFDG_PERMANENT_DETAIL_CODE,SELFDG_COOL_CNTTEMPTU,SELFDG_IN_TEMPTU,SELFDG_OUT_TEMPTU,SELFDG_OIL_TEMPTU,SELFDG_DPF_INFO,SELFDG_DPF_TEMPTU,SELFDG_O2_B1S1_VOLT,SELFDG_O2_B1S2_VOLT,SELFDG_O2_B1S3_VOLT,SELFDG_O2_B1S4_VOLT,SELFDG_O2_B2S1_VOLT,SELFDG_O2_B2S2_VOLT,SELFDG_O2_B2S3_VOLT,SELFDG_O2_B2S4_VOLT,SELFDG_O2_B1S1_FUELTRIM,SELFDG_O2_B1S2_FUELTRIM,SELFDG_O2_B1S3_FUELTRIM,SELFDG_O2_B1S4_FUELTRIM,SELFDG_O2_B2S1_FUELTRIM,SELFDG_O2_B2S2_FUELTRIM,SELFDG_O2_B2S3_FUELTRIM,SELFDG_O2_B2S4_FUELTRIM,SELFDG_IS_ANOMALY,SELFDG_HYBRID_BATTERY,SELFDG_TIMMING_ADV,SELFDG_FUELAIR_RATIO,SELFDG_EVA_PURGE,SELFDG_VAPOR_PRESSURE,SELFDG_GLOBAL_DT,SELFDG_UPLOAD_DT,SELFDG_UPDATE_DT,SERVER_UPDATE_TIME
6641457,486729,0,null,"2022-06-08 21:06:46",20220609003646,22060802,NULL,NULL,NULL,NULL,904,16.08,16.47,0,0,40,0,72.94,0.17,0,0.36,0,6,100,13.62,0,0,,NULL,NULL,98,82,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-06-09 00:36:46","2022-06-09 00:37:48","2022-06-08 21:06:46","2022-06-09 00:37:48"
7384359,486729,0,OBD2,"2022-06-09 22:55:45",20220610022545,22060901,NULL,NULL,NULL,NULL,903,15.69,16.47,0,0,20,0,70.98,0.29,0,0,0,6,100,13.4,0,0,,NULL,NULL,85,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-06-10 02:25:45","2022-08-12 03:59:53","2022-06-09 22:55:45","2022-08-12 03:59:53"
7384372,486729,0,OBD2,"2022-08-12 00:31:07",20220812040107,22081201,NULL,NULL,NULL,NULL,0,16.08,15.29,0,0,63.53,0,0,0,0,0.36,0,10,100,12.56,0,0,P0300,NULL,P0300,47,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-08-12 04:01:07","2022-08-12 04:01:53","2022-08-12 00:31:07","2022-08-12 04:01:53"
7384373,486729,0,OBD2,"2022-08-12 00:31:40",20220812040140,22081201,NULL,NULL,NULL,NULL,0,16.08,15.29,0,0,63.53,0,0,0,0,0.36,0,10,100,12.56,0,0,"P312950,C100130","C100303,C100314,C131250,C1A1250,C121350,C100300,C100302,C100313,C100301","C131150,C131350,P003950,C100480,C051250,P011250,C121150,P150950,P0300,C100106,C100303,C100314,C102503,C121250,C111250,C100351,P301250,C100300,P301150,C100302,C100313,C100335,P301350,C100301",47,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-08-12 04:01:40","2022-08-12 04:01:53","2022-08-12 00:31:40","2022-08-12 04:01:53"
7733021,486729,0,OBD2,"2022-09-09 14:30:11",20220909180011,22090901,NULL,NULL,NULL,NULL,1105,17.25,16.47,0,0,60,0,50.98,0,0,0,0,5,0,0,0,0,"P022664,P0300,P0420",NULL,"P042009,P065711,P0300F8,P0420",0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-09-09 18:00:11","2022-09-09 18:01:50","2022-09-09 14:30:11","2022-09-09 18:01:50"
8035628,486729,0,OBD2,"2022-09-28 12:20:42",20220928155042,22092801,NULL,NULL,NULL,NULL,915,16.86,14.9,0,0,73.33,0,56.08,0,0,0,0,5,0,0,0,0,P0300,P0300,"P030066,P065711,P0300F8,P022664,P0300",0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-09-28 15:50:42","2022-10-04 14:19:56","2022-09-28 12:20:42","2022-10-04 14:19:56"
8035641,486729,0,OBD2,"2022-10-04 10:51:35",20221004142135,22100401,NULL,NULL,NULL,NULL,884.5,16.47,15.69,0,0,60,0,66.67,0.12,0,0,0,6,0,13.74,0,0,"P065711,P0300",NULL,"P030066,P0300F8,P022664,P0300",0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-10-04 14:21:35","2022-10-04 14:21:56","2022-10-04 10:51:35","2022-10-04 14:21:56"
8748845,486729,0,OBD2,"2022-10-04 10:58:00",20221004142800,22100401,NULL,NULL,NULL,NULL,903.5,16.08,15.69,0,0,60,0,68.63,0.14,0,0.24,0,6,100,13.42,0,0,"P065711,P0300",NULL,"P030066,P0300F8,P022664,P0300",92,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-10-04 14:28:00","2022-12-04 17:46:51","2022-10-04 10:58:00","2022-12-04 17:46:51"
9975610,486729,0,OBD2,"2023-03-11 15:47:57",20230311191757,23031101,NULL,NULL,NULL,NULL,0,15.69,17.65,0,0,63.53,0,87.45,0,0,0,0,10,0,12.36,0,0,"P0300,P0420",NULL,"P042009,P0300F8,P0420",91,76,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-11 19:17:57","2023-03-24 15:54:34","2023-03-11 15:47:57","2023-03-24 15:54:34"
9975611,486729,0,OBD2,"2023-03-11 15:48:50",20230311191850,23031101,NULL,NULL,NULL,NULL,0,15.69,16.08,0,0,63.53,0,70.59,0,0,0.13,0,10,101,11.72,0,0,"C000420,P312950,C000130,P0300,P0420","C100314,C000301,C000300,C121340,C131240,P150940,C000303,C000302,C000313","C000301,C000300,C131140,P003940,C000351,C131340,C111240,C051240,P011240,C000303,C000314,U280106,C000302,P0420,C280313,C121140,C111140,C121240,C000480,P301140,P301340,C100335,P301240",91,77,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-11 19:18:50","2023-03-24 15:54:34","2023-03-11 15:48:50","2023-03-24 15:54:34"
10025891,486729,0,OBD2,"2023-03-24 12:25:04",20230324155504,23032401,NULL,NULL,NULL,NULL,895.5,16.47,16.47,0,0,43.53,0,68.24,0.13,0,0,0,6,103,13.6,0,0,"P042009,P0300,P0420",P0420,"P0300F8,P0300,P0420",79,58,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-24 15:55:04","2023-03-28 16:19:31","2023-03-24 12:25:04","2023-03-28 16:19:31"
10025903,486729,0,OBD2,"2023-03-28 12:49:55",20230328161955,23032801,NULL,NULL,NULL,NULL,0,14.51,16.08,0,0,53.33,0,91.76,0,0,0,0,10,101,12.36,0,0,"P0300F8,P0300","P042009,P0300,P0420",P0300,91,66,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-28 16:19:55","2023-03-28 16:21:31","2023-03-28 12:49:55","2023-03-28 16:21:31"
10196149,486729,0,OBD2,"2023-04-11 15:12:35",20230411184235,23041101,NULL,NULL,NULL,NULL,0,15.69,14.9,0,0,40,0,80.78,0,0,0,0,10,0,0,0,0,"B2AAAAA,P312950,C000130,P0300","C100314,C000301,C000300,C121340,C131240,C000351,P150940,C000303,C000302,C000313","C000301,C000300,P0300F8,C131140,P003940,C100480,C000351,C131340,C051240,P011340,C000303,C000314,P200940,C000302,P0300,C002503,C280313,C121140,C121240,P301140,P352F40,C100335,P301240",0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-04-11 18:42:35","2023-04-11 19:21:47","2023-04-11 15:12:35","2023-04-11 19:21:47"
10265154,486729,0,OBD2,"2023-04-17 16:36:47",20230417200647,23041701,NULL,NULL,NULL,NULL,2890.5,45.49,32.94,0,0,46.67,0,100,-0.46,0,0.24,0,8,92,13.6,0,0,"P042009,P0420",P0420,"P050039,P0420",88,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-04-17 20:06:47","2023-04-17 20:07:34","2023-04-17 16:36:47","2023-04-17 20:07:34"
10592082,486729,0,OBD2,"2023-05-11 08:46:16",20230511121616,23051101,NULL,NULL,0,NULL,2175,27.84,22.35,0,0,76.86,0,25.49,0.07,0,0.13,0,5,100,13.58,0,0,"P0303,P0300,P0420",NULL,"P030066,P042009,P065711,P0300F8,P050039,P0303F8,P0420",85,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-05-11 12:16:16","2023-05-11 12:17:53","2023-05-11 08:46:16","2023-05-11 12:17:53"
10603094,486729,0,OBD2,"2023-05-11 08:47:58",20230511121758,23051101,NULL,NULL,0,NULL,0,15.69,17.65,0,0,76.86,0,88.24,0.14,0,0.13,0,10,100,13.78,0,0,"P0303,P0300,P0420,P0303,P0300,P0420",NULL,"P030066,P042009,P065711,P0300F8,P050039,P0303F8,P0420,P030066,P042009,P065711,P0300F8,P050039,P0303F8,P0420",85,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-05-11 12:17:58","2023-05-11 22:31:47","2023-05-11 08:47:58","2023-05-11 22:31:47"
10603413,486729,0,OBD2,"2023-05-11 19:05:39",20230511223539,23051102,NULL,NULL,0,NULL,0,15.69,14.9,0,0,70.2,0,87.45,0,0,0,0,10,0,12.42,0,0,"P312950,C000130,P0303,P0300,P0420","C280303,C100314,C000301,C000300,C121340,C131240,P150940,C000302,C000313","P0300F8,C131140,C000351,C131340,P0303F8,C051240,P011340,P030066,P042009,C000480,C100335,C000301,C000300,P050039,P003960,C200314,C000303,C000302,P0300,P0420,U280313,C002503,P065711,C121140,C121240,P301140,P352F40,P301240",0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-05-11 22:35:39","2023-05-11 22:35:51","2023-05-11 19:05:39","2023-05-11 22:35:51"
10648640,486729,0,OBD2,"2023-05-13 15:59:33",20230513192933,23051301,NULL,NULL,0,NULL,0,15.69,15.29,0,0,56.86,0,88.24,0,0,0,0,10,0,0,0,0,"B2AAAAA,P312950,C100130,C100420","C100303,C100314,C131250,C1A1250,C121350,C100300,C100302,C100313,C100115,C100301","P003950,C100480,P150950,C100314,C121250,C100351,P301250,P301150,P352F50,C100313,C100335,P301350,C131150,C131350,C051250,P011250,C121150,P011350,P032150,P0420,C100106,C100303,C102503,C111150,C111250,C100300,C100302,C100301",0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-05-13 19:29:33","2023-05-13 19:31:00","2023-05-13 15:59:33","2023-05-13 19:31:00"
11227256,486729,0,OBD2,"2023-06-19 22:05:45",20230620013545,23061901,NULL,NULL,0,NULL,0,15.29,15.29,0,0,16.86,0,67.84,0,0,0,0,10,0,12.82,0,0,"P312950,C000130,P0300F8,P0313,P0303,P0300","C280303,C100314,C000301,C000300,C121340,C131240,P150940,C000302,P0300,U280313","C131140,C000351,C131340,P0313,P0303F8,C051240,C200300,P011340,P030066,P042009,U2D0313,P030366,C000480,C100335,C000301,C000300,P003940,P0313F8,C200314,C000303,C000302,P0300,C002503,P065711,P114003,C121140,C121240,P301140,P352F40,P301240",0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-06-20 01:35:45","2023-06-20 01:36:40","2023-06-19 22:05:45","2023-06-20 01:36:40"
11307397,486729,0,OBD2,"2023-06-25 18:48:56",20230625221856,23062501,NULL,NULL,0,NULL,912,16.47,15.29,0,0,73.33,0,57.25,0,0,0,0,5,0,13.8,0,0,"P13F828,P0313,P0300","P042009,P0420","P030066,P0300F8,P0313F8,P0300",0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-06-25 22:18:56","2023-06-25 22:20:05","2023-06-25 18:48:56","2023-06-25 22:20:05"
11369179,486729,0,OBD2,"2023-06-30 12:29:15",20230630155915,23063001,NULL,NULL,0,NULL,0,14.9,15.29,0,0,66.67,0,80.39,0,0,0,0,10,0,12.32,0,0,P0300,NULL,"P0300F8,P0300",0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-06-30 15:59:15","2023-06-30 15:59:56","2023-06-30 12:29:15","2023-06-30 15:59:56"
11834893,486729,0,OBD2,"2023-08-02 11:28:55",20230802145855,23080201,NULL,NULL,0,NULL,0,15.69,15.29,0,0,36.86,0,87.84,0,0,0.08,0,10,100,12.56,0,0,"P042009,P0300F8,P0300,P0420","P0300,P0420","P033564,P030066,P022664,P0300,P0420",87,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-08-02 14:58:55","2023-08-02 15:00:09","2023-08-02 11:28:55","2023-08-02 15:00:09"
11865671,486729,0,OBD2,"2023-08-04 14:25:32",20230804175532,23080401,NULL,NULL,0,NULL,0,14.51,15.69,0,0,36.86,0,93.33,0,0,0,0,10,0,12.44,0,0,P0300,"P042009,P0300,P0420","P030066,P0300F8,P0300",0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-08-04 17:55:32","2023-08-04 17:56:45","2023-08-04 14:25:32","2023-08-04 17:56:45"
11865879,486729,0,OBD2,"2023-08-04 14:50:22",20230804182022,23080402,NULL,NULL,0,NULL,0,15.29,15.69,0,0,33.33,0,87.06,0,0,0,0,10,0,12.24,0,0,,NULL,"P022623,P0300",0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-08-04 18:20:22","2023-08-04 18:21:11","2023-08-04 14:50:22","2023-08-04 18:21:11"
13497416,486729,0,OBD2,"2023-11-25 09:16:29",20231125124629,23112501,NULL,NULL,0,NULL,2046.5,33.33,23.14,0,0,0,0,74.12,-0.21,0,0,0,7,0,13.92,0,0,,NULL,"P012029,P030066,P022029",73,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-11-25 12:46:29","2023-11-25 13:09:22","2023-11-25 09:16:29","2023-11-25 13:09:22"
3172005,486729,1,OBD2,"2021-08-08 15:46:10",20210808191610,21080801,NULL,NULL,NULL,NULL,896,16.08,16.08,0,0,60,0,65.88,0.3,0,0.57,0,6,100,14.08,0,0,P0300,NULL,"P012029,P030066,P022029,P042009,P065711,P0300F8,P021798,P063877,P0300",79,57,20,0,0,0,1.27,1.27,0,0,0,0,0,0,9.38,99.22,0,0,0,0,0,0,1,0,3.5,0.39,1.18,0,"2022-01-19 01:50:21","2021-08-08 19:23:59","2022-01-18 22:20:21","2022-01-19 23:50:11"
3172006,486729,1,OBD2,"2021-08-08 15:49:59",20210808191959,21080801,NULL,NULL,NULL,NULL,951,16.47,15.69,0,0,60,0,65.88,0.22,0,0.43,0,6,100,13.92,0,0,"B2AAAAA,P312950,P0314F8,P0300",C1A1140,"C000540,P280480,P012029,P030066,P022029,P042009,P065711,P0300F8,P021798,P063877,C000480,P0300",82,64,20,0,0,0,1.27,1.27,0,0,0,0,0,0,9.38,99.22,0,0,0,0,0,0,1,0,4,0.39,1.18,0,"2022-01-19 01:50:21","2021-08-08 19:23:59","2022-01-18 22:20:21","2022-01-19 23:50:11"
3172007,486729,1,OBD2,"2021-08-08 15:51:46",20210808192146,21080801,NULL,NULL,NULL,NULL,0,15.69,17.65,0,0,60,0,88.24,0,0,0.36,0,10,100,12.76,0,0,"P312950,C100130","C100303,C100314,C131250,C1A1250,C121350,C100300,C100302,C100313,C100301","C131150,C131350,P003950,C100480,C051250,P011250,C121150,P150950,P0300,C100106,C100303,C100314,C102503,C121250,C111250,C100351,P301250,C100300,P301150,C100302,C100313,C100335,P301350,C100301",83,66,20,0,0,0,1.27,1.27,0,0,0,0,0,0,9.38,99.22,0,0,0,0,0,0,1,0,2.5,0,1.18,0,"2022-01-19 01:50:21","2021-08-08 19:23:59","2022-01-18 22:20:21","2022-01-19 23:50:11"
3575393,486729,1,OBD2,"2021-08-08 15:54:19",20210808192419,21080801,NULL,NULL,NULL,NULL,0,16.08,15.29,0,0,60,0,88.24,0,0,0,0,10,0,0,0,0,,NULL,P0300,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-01-19 01:50:21","2021-09-16 15:07:23","2022-01-18 22:20:21","2022-01-19 23:50:11"
3575442,486729,1,OBD2,"2021-09-16 11:38:21",20210916150821,21091601,NULL,NULL,NULL,NULL,910.5,16.47,17.65,0,0,53.33,0,78.04,0,0,0,0,7,0,13.7,0,0,"C000531,P0313,C100130,P0300","C100314,P030300,P0300,P0420","P240314,P030066,P042009,P0300F8,P0313F8,P0300",86,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-01-19 01:50:21","2021-09-16 15:15:21","2022-01-18 22:20:21","2022-01-19 23:50:11"
3759017,486729,1,OBD2,"2021-09-16 11:52:50",20210916152250,21091601,NULL,NULL,NULL,NULL,2764,52.55,32.94,0,0,50.2,0,100,-0.19,0,0.6,0,9,100,13.96,0,0,"P0313,P0300","P0300,P0420","P030066,P042009,P0300F8,P0313F8,P0300",87,46,20,0,0,0,1.27,1.27,0,0,0,0,0,0,-18.75,99.22,0,0,0,0,0,0,1,0,19.5,0.78,100,0,"2022-01-19 01:50:21","2021-10-05 18:21:41","2022-01-18 22:20:21","2022-01-19 23:50:11"
3851139,486729,1,OBD2,"2021-10-05 14:53:05",20211005182305,21100501,NULL,NULL,NULL,NULL,0,16.08,15.69,0,0,23.53,0,53.33,0,0,0,0,10,0,0,0,0,"P312950,C000130,P0313,P0300","C280313,C100314,C000301,C000300,C121340,C131240,P150940,C000303,C000302","P0300F8,C131140,C000351,C131340,C051240,P011340,P030066,P042009,C000480,C100335,C000301,C000300,P003940,P0313F8,C200314,C000303,C000302,P0300,U280313,C002503,C121140,C121240,P301140,P352F40,P301240",83,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-01-19 01:50:21","2021-10-14 18:53:52","2022-01-18 22:20:21","2022-01-19 23:50:11"
