CAR_RECDRV_KEY,USR_KEY,DRV_KEY,RECDRV_IS_HIDDEN,RECDRV_ID,RECDRV_MODIFY_ID,RECDRV_STDT,RECDRV_ENDT,RECDRV_DRVTIME,RECDRV_DRVDIS,RECDRV_AVE_SPD,RECDRV_FUEL_USEDAMT,RECDRV_OILPAYM,RECDRV_FRATIO,RECDRV_FUEL_CUT_TIME,RECDRV_AVE_RPM,RECDRV_DRV_VALUE,RECDRV_LAT,RECDRV_LONG,RECDRV_ADDR,RECDRV_START_LAT,RECDRV_START_LONG,RECDRV_IDLING_TIME,RECDRV_SAFEIN_SCORE,RECDRV_ECO_SCORE,RECDRV_FUELRATIO_SCORE,RECDRV_UPLOAD_TIME,RECDRV_COOL_TEMP,RECDRV_OIL_TEMP,RECDRV_IDLING_FUEL_USEDAMT,RECDRV_REG_DT,RECDRV_AVR_APS,RECDRV_AVR_TPS,RECDRV_AVR_RPS,RECDRV_AVR_MAF,RECDRV_AVR_FUELLEVEL,RECDRV_AVR_TORQUE,RECDRV_AVR_FUEL_TRIM_B1S,RECDRV_AVR_FUEL_TRIM_B2S,RECDRV_AVR_FUEL_TRIM_B1L,RECDRV_AVR_FUEL_TRIM_B2L,RECDRV_AVR_ENGINELOAD,RECDRV_AVR_IN_PRESS,RECDRV_AVR_OUT_TEMPTU,RECDRV_AVR_ABS_PRESS,RECDRV_AVR_HYBRIED_BATTERY_T,RECDRV_AVR_DPF,RECDRV_AVR_DPF_TEMP,RECDRV_AVR_IN_TEMPTU,RECDRV_AVR_EGT1,RECDRV_AVR_EGT2,RECDRV_OBD_VOLT,RECDRV_FUEL_RATIO,RECDRV_AVR_SPEED_WITHOUT_0,RECDRV_AVR_CHARGE_SPEED,RECDRV_NIGHT_DIS,RECDRV_NIGHT_TIME,RECDRV_TIME_WITHOUT_0,RECDRV_SPEED_TIME,RECDRV_HIGHRPM_TIME,RECDRV_START_ADDRESS,RECDRV_START_ODOMETER,RECDRV_FINISH_ODOMETER,RECDRV_GLOBAL_TIME,RECDRV_UPDATE_DT,SERVER_UPDATE_TIME,RECDRV_LAT_ENCRYPTED,RECDRV_LONG_ENCRYPTED,RECDRV_ADDRESS_ENCRYPTED,RECDRV_START_LAT_ENCRYPTED,RECDRV_START_LONG_ENCRYPTED,RECDRV_START_ADDRESS_ENCRYPTED
6241476,1253416,641133,1,20211209160609,NULL,"2021-12-09 16:06:09","2021-12-09 16:12:43",00:01:30,0,0,0.029282864,32.943222,0.0,00:00:00,942,21120901,0,0,null,NULL,NULL,00:01:23,0,0,0,"2021-12-09 16:19:26",4.5111113,0,0.027088467,"2021-12-09 16:06:09",14.509802,14.331154,6660.8887,0,49.411774,0,0.046788193,0,-0.0203125,0,20.867105,29.755556,0.6666667,0,0,0,0,14.222222,0,0,10.544813,49.411774,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,NULL,NULL,NULL,"2021-12-09 19:17:54","2021-12-09 19:17:54","2023-10-30 14:58:59",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,NULL,NULL,NULL
6243573,1253416,641133,0,20211209163143,NULL,"2021-12-09 16:31:43","2021-12-09 17:35:42",01:03:49,73.76269,69.13424,4.7809978,5378.6226,15.428304,00:05:27,1696,21120902,35.8445562,128.6961414,"대한민국 대구광역시 수성구 고산2동 86",NULL,NULL,00:03:49,69.85499,89.49959,31.581741,"2021-12-09 18:57:11",99.60747,0,0.06553417,"2021-12-09 16:31:43",21.312283,19.499645,7575.858,0,46.51112,0,0.0077104825,0,-0.02653067,0,33.36712,48.095848,11.746931,0,0,0,0,18.242622,0,0,14.241041,46.51112,73.572815,0.9894562,0,00:00:00,00:59:58,00:03:14,00:00:00,NULL,NULL,NULL,"2021-12-09 17:35:42","2021-12-09 18:57:11","2023-10-30 14:58:59",sHFF2Emcvs2tqxPxPb1ujQ==,1sNWEV30MyORsTrHsp7aoQ==,"GMTCNi8f/mdOEN+bCB4fTDm9dlhcmp4SjMX1m9Oc14RgPgou3BL+NQXmUVenOqvfR1uY0mDkS0X/
7SONfdfuWA==",NULL,NULL,NULL
6244721,1253416,641133,1,20211209190258,NULL,"2021-12-09 19:02:58","2021-12-09 19:14:04",00:11:07,0.9952699,5.3718143,0.2152867,242.19754,4.6229978,00:00:00,805,21120903,35.8438074,128.7056071,"대한민국 대구광역시 수성구 매호동 1330-4",NULL,NULL,00:07:13,89.14168,71.450165,-10.709723,"2021-12-09 20:31:16",99.20989,0,0.12112574,"2021-12-09 19:02:58",15.498692,14.675578,7835.412,0,47.216663,0,-0.0046734447,0,-0.01676115,0,24.848373,36.436283,8.67916,0,0,0,0,38.353825,0,0,14.070736,47.216663,15.377683,1.2085106,0,00:00:00,00:03:53,00:00:00,00:00:00,NULL,NULL,NULL,"2021-12-09 19:18:00","2021-12-09 19:18:00","2023-10-30 14:58:59",xJ9QWgT7ac4XwJBpt+HQBQ==,j62DQQl40UMEEIugq7V8DQ==,"GMTCNi8f/mdOEN+bCB4fTDm9dlhcmp4SjMX1m9Oc14Ssy0uCrhKLDeDrNzGAfafCnOKcDwVKo7zF
RLYHjFSwBg==",NULL,NULL,NULL
6253862,1253416,641133,0,20211210062353,NULL,"2021-12-10 06:23:53","2021-12-10 07:16:24",00:52:21,67.91257,77.877426,4.9250355,5540.665,13.789254,00:00:00,1879,21121001,36.1639593,129.0937746,"대한민국 경상북도 포항시 북구 죽장면 입암리 643-111",NULL,NULL,00:00:17,73.674065,89.80931,27.770552,"2021-12-10 13:12:49",99.94651,0,0.004733493,"2021-12-10 06:23:53",20.559864,20.201809,7604.6035,0,41.224888,0,0.002071892,0,-0.027466869,0,38.40902,54.029926,2.5113022,0,0,0,0,7.773639,0,0,14.200237,41.224888,78.4016,0.6715796,0,00:00:00,00:52:00,00:03:35,00:00:00,NULL,NULL,NULL,"2021-12-10 07:16:24","2021-12-10 13:12:49","2023-10-30 14:58:59",twhzZnaBFpmWpoxQ3rW9Fg==,PaHNT7induGlKgixOBzlJA==,"3BwcNpTQ7v9XKY6DWOTcWrOdmb8Z4I0+biCFjlHqIvQZmjO6i3Qzwd1RH8P2fGrsMDf15GmsXrgC
NRtI503UhsxvdiBa4KXj+BCjnMNfziw=",NULL,NULL,NULL
6255999,1253416,641133,0,20211210143408,NULL,"2021-12-10 14:34:08","2021-12-10 14:44:46",00:06:40,0.94944286,8.545,0.18420184,207.22707,5.1543617,00:00:00,1020,21121002,36.1638517,129.0937774,"대한민국 경상북도 포항시 북구 죽장면 입암리 643-11",NULL,NULL,00:02:44,87.18001,74.20174,-9.347513,"2021-12-10 16:33:00",41.1775,0,0.06056782,"2021-12-10 14:34:08",16.360764,15.771545,6964.95,0,35.52053,0,0.045839842,0,-0.025195312,0,26.114702,37.9025,11.34,0,0,0,0,17.075,0,0,13.106293,35.52053,15.396397,1.4497817,0,00:00:00,00:03:42,00:00:00,00:00:00,NULL,NULL,NULL,"2021-12-10 14:44:46","2021-12-10 16:33:00","2023-10-30 14:58:59",6dKknyngGDMIudksHW9rOg==,e5kFq3pmCWItdmUZLekoeA==,"3BwcNpTQ7v9XKY6DWOTcWrOdmb8Z4I0+biCFjlHqIvQZmjO6i3Qzwd1RH8P2fGrsMDf15GmsXrgC
NRtI503Uhr6EJ3bT7elDS/EkNYsZLD8=",NULL,NULL,NULL
6259745,1253416,641133,0,20211210163310,NULL,"2021-12-10 16:33:10","2021-12-10 17:34:55",01:01:46,66.309,64.412575,4.4490795,5005.2144,14.903981,00:03:35,1641,21121003,35.9077296,128.6191439,"대한민국 대구광역시 북구 검단동 887-50",NULL,NULL,00:04:30,70.75964,84.71321,30.624533,"2021-12-10 21:08:54",98.07501,0,0.08120348,"2021-12-10 16:33:10",20.937366,19.359848,7667.0938,0,32.514996,0,0,0,0,0,34.311157,47.38478,12.156773,0,0,0,0,19.616299,0,0,14.210311,32.514996,69.61592,1.0972989,0,00:00:00,00:57:09,00:04:22,00:00:00,NULL,NULL,NULL,"2021-12-10 17:34:55","2021-12-10 21:08:54","2023-10-30 14:58:59",+Vs2bjw7arZ5EgSxefG+jg==,iMaZAyoWBbzwPhAQn0BHfQ==,"GMTCNi8f/mdOEN+bCB4fTBA5tJgi5ZWhNA3vhCu7qwoS/IpSBeI+n8XzlrIBni2kKfWIhBVWU85W
TdF9Iew7Ag==",NULL,NULL,NULL
6283100,1253416,641133,0,20211211115731,NULL,"2021-12-11 11:57:31","2021-12-11 11:57:56",00:00:26,0,0,0.0057464275,6.4647307,0.0,00:00:00,651,21121101,0,0,null,NULL,NULL,00:00:25,0,0,0,"2021-12-12 12:21:16",0,0,0.005556068,"2021-12-11 11:57:31",14.509798,12.669686,7138.846,0,80.482635,0,-0.0078125,0,0,0,18.853699,30.346153,0,0,0,0,0,18.384615,0,0,8.593231,80.482635,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,NULL,NULL,NULL,"2021-12-11 11:57:56","2021-12-12 12:21:16","2023-10-30 14:58:59",9gUtn0KEeN1BPf6UDw5D2A==,9gUtn0KEeN1BPf6UDw5D2A==,e01qMB3i7tZKeSaUsTgRzw==,NULL,NULL,NULL
6284510,1253416,641133,0,20211212142335,NULL,"2021-12-12 14:23:35","2021-12-12 14:48:08",00:04:36,1.15389,15.050725,0.22247453,250.28384,5.1866164,00:00:00,1178,21121201,35.8209661,128.7552152,"대한민국 경상북도 경산시 동부동 511-13",NULL,NULL,00:01:09,92.13566,79.60254,-9.5221405,"2021-12-12 15:07:39",58.463768,0,0.024413489,"2021-12-12 14:23:35",20.50155,17.468021,7836.304,0,80.66794,0,0.054064766,0,-0.019644475,0,33.579144,45.449276,13.626812,0,0,0,0,17.246376,0,0,14.221061,80.66794,20.77,1.6915423,0,00:00:00,00:03:20,00:00:00,00:00:00,NULL,NULL,NULL,"2021-12-12 14:48:08","2021-12-12 15:07:39","2023-10-30 14:58:59",Eka/ZaOKeFpDWzLp5LrBtA==,nARxYKoMpaNFQAiJ/VQwYg==,"3BwcNpTQ7v9XKY6DWOTcWg/FCD4Yq7qMO4fGcX96gkQojdluIM81vxWA0/2Kveyyhhkb5UdD3GO0
ykWaSqU1ZQ==",NULL,NULL,NULL
6286340,1253416,641133,0,20211212150756,NULL,"2021-12-12 15:07:56","2021-12-12 15:20:31",00:00:04,0,0,0.0010349537,1.164323,0.0,00:00:00,655,21121202,35.8363605,128.718539,"대한민국 대구광역시 수성구 고산3동 386",NULL,NULL,00:00:00,0,0,0,"2021-12-12 18:05:10",79.5,0,0,"2021-12-12 15:07:56",14.509804,10.294118,6075,0,59.11765,0,0,0,-0.005859375,0,18.82353,35.5,8.25,0,0,0,0,21,0,0,10.64925,59.11765,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,NULL,NULL,NULL,"2021-12-12 15:20:31","2021-12-12 18:05:10","2023-10-30 14:58:59",pnrS89DOMtG0AcTY+CsZsQ==,WmztXM2jzYKPwN+0GqUygg==,"GMTCNi8f/mdOEN+bCB4fTDm9dlhcmp4SjMX1m9Oc14Qzg6D6p4Kx0u4WywVPxJprzH2xQ42o40cX
CNcsZTkqJw==",NULL,NULL,NULL
6288749,1253416,641133,1,20211212180731,NULL,"2021-12-12 18:07:31","2021-12-12 18:35:46",00:28:16,13.029987,27.658018,0.6546518,736.4833,19.90369,00:00:00,728,21121203,35.8343104,128.6973778,"대한민국 대구광역시 수성구 노변동 457",NULL,NULL,00:06:23,68.25857,70.051285,34.80909,"2021-12-12 21:18:54",100.791275,0,0.1364178,"2021-12-12 18:07:31",14.509768,7.625948,7650.531,0,72.982346,0,-0.0015984301,0,-0.0050348244,0,30.20992,44.564857,4.9528303,0,0,0,0,19.65389,0,0,14.166269,72.982346,38.54396,1.324633,0,00:00:00,00:20:17,00:00:00,00:00:00,NULL,NULL,NULL,"2021-12-15 09:26:54","2021-12-15 09:26:54","2023-10-30 14:58:59",mVOd+AqPLwn+A7IivmD32g==,oeRROWhNELtfpcf42NQg0Q==,"GMTCNi8f/mdOEN+bCB4fTDm9dlhcmp4SjMX1m9Oc14QALBx/z4VYsUN54aTcfZpUPvUPPK+xWbja
SHVJV0t6Uw==",NULL,NULL,NULL
