CAR_SELFDG_KEY,DRV_KEY,SELFDG_IS_HIDDEN,SELFDG_TYPE,CAR_SELFDG_DT,SELFDG_ID,SELFDG_DATA,SELFDG_BATTRY_AMT,SELFDG_PROFILE_ID,SELFDG_ECU_COUNT,SELFDG_SPEED,SELFDG_RPM,SELFDG_APS,SELFDG_TPS,SELFDG_RPS,SELFDG_MAF,SELFDG_FUEL_LEVEL,SELFDG_TORQUE,SELFDG_ENGINE_LOAD,SELFDG_FUELTRIM_B1S,SELFDG_FUELTRIM_B2S,SELFDG_FUELTRIM_B1L,SELFDG_FUELTRIM_B2L,SELFDG_INTAKE_PRESS,SELFDG_ABSOL_PRESS,SELFDG_BATTRERY_V,SELFDG_EGT1,SELFDG_EGT2,SELFDG_TROUBL_DETAIL_CODE,SELFDG_PENDING_DETAIL_CODE,SELFDG_PERMANENT_DETAIL_CODE,SELFDG_COOL_CNTTEMPTU,SELFDG_IN_TEMPTU,SELFDG_OUT_TEMPTU,SELFDG_OIL_TEMPTU,SELFDG_DPF_INFO,SELFDG_DPF_TEMPTU,SELFDG_O2_B1S1_VOLT,SELFDG_O2_B1S2_VOLT,SELFDG_O2_B1S3_VOLT,SELFDG_O2_B1S4_VOLT,SELFDG_O2_B2S1_VOLT,SELFDG_O2_B2S2_VOLT,SELFDG_O2_B2S3_VOLT,SELFDG_O2_B2S4_VOLT,SELFDG_O2_B1S1_FUELTRIM,SELFDG_O2_B1S2_FUELTRIM,SELFDG_O2_B1S3_FUELTRIM,SELFDG_O2_B1S4_FUELTRIM,SELFDG_O2_B2S1_FUELTRIM,SELFDG_O2_B2S2_FUELTRIM,SELFDG_O2_B2S3_FUELTRIM,SELFDG_O2_B2S4_FUELTRIM,SELFDG_IS_ANOMALY,SELFDG_HYBRID_BATTERY,SELFDG_TIMMING_ADV,SELFDG_FUELAIR_RATIO,SELFDG_EVA_PURGE,SELFDG_VAPOR_PRESSURE,SELFDG_GLOBAL_DT,SELFDG_UPLOAD_DT,SELFDG_UPDATE_DT,SERVER_UPDATE_TIME
6382729,764580,0,OBD2,"2022-05-17 16:56:04",20220518045604,22051703,NULL,NULL,NULL,NULL,871,0,0,0,0,0,0,3.92,0.13,0,-1,0,34,0,0,0,0,,NULL,NULL,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-18 04:56:04","2022-05-18 04:56:05","2022-05-17 16:56:04","2022-05-18 04:56:05"
6401884,764580,0,OBD2,"2022-05-19 08:58:23",20220519205823,22051901,NULL,NULL,NULL,NULL,854,0,0,0,0,0,0,2.75,0.02,0,0,0,35,0,0,0,0,"P0115,P0598",NULL,NULL,83,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-05-19 20:58:23","2022-05-19 20:59:45","2022-05-19 08:58:23","2022-05-19 20:59:45"
6401924,764580,0,OBD2,"2022-05-19 09:00:41",20220519210041,22051901,NULL,NULL,NULL,NULL,870,0,0,0,0,0,0,2.75,0.09,0,0,0,35,0,0,0,0,P0300,NULL,NULL,89,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-05-19 21:00:41","2022-05-19 21:03:40","2022-05-19 09:00:41","2022-05-19 21:03:40"
6401940,764580,0,OBD2,"2022-05-19 09:04:40",20220519210440,22051901,NULL,NULL,NULL,NULL,873,0,0,0,0,0,0,3.92,-0.09,0,0.05,0,40,0,0,0,0,P0598,P0300,NULL,82,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-05-19 21:04:40","2022-05-19 21:05:42","2022-05-19 09:04:40","2022-05-19 21:05:42"
6402184,764580,0,OBD2,"2022-05-19 09:05:41",20220519210541,22051901,NULL,NULL,NULL,NULL,874,0,0,0,0,0,0,3.92,-0.05,0,-0.27,0,39,0,0,0,0,P0598,NULL,NULL,80,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-05-19 21:05:41","2022-05-19 21:26:56","2022-05-19 09:05:41","2022-05-19 21:26:56"
6408746,764580,0,OBD2,"2022-05-19 20:10:42",20220520081042,22051902,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,P0598,NULL,NULL,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-05-20 08:10:42","2022-05-20 08:12:02","2022-05-19 20:10:42","2022-05-20 08:12:02"
6408747,764580,0,OBD2,"2022-05-19 20:11:51",20220520081151,22051902,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,,NULL,NULL,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-20 08:11:51","2022-05-20 08:12:02","2022-05-19 20:11:51","2022-05-20 08:12:02"
6408803,764580,0,OBD2,"2022-05-19 20:14:42",20220520081442,22051902,NULL,NULL,NULL,NULL,1255,0,0,0,0,0,0,6.67,-0.06,0,-0.16,0,36,0,0,0,0,,NULL,NULL,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-20 08:14:42","2022-05-20 08:19:59","2022-05-19 20:14:42","2022-05-20 08:19:59"
6449471,764580,0,OBD2,"2022-05-23 09:01:12",20220523210112,22052301,NULL,NULL,NULL,NULL,1366,0,0,0,0,0,0,9.8,0,0,0,0,38,0,0,0,0,,NULL,NULL,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-23 21:01:12","2022-05-23 21:02:21","2022-05-23 09:01:12","2022-05-23 21:02:21"
6449472,764580,0,OBD2,"2022-05-23 09:01:56",20220523210156,22052301,NULL,NULL,NULL,NULL,1301,0,0,0,0,0,0,7.84,0,0,-0.73,0,36,0,0,0,0,,NULL,NULL,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-23 21:01:56","2022-05-23 21:02:21","2022-05-23 09:01:56","2022-05-23 21:02:21"
6449485,764580,0,OBD2,"2022-05-23 09:02:56",20220523210256,22052301,NULL,NULL,NULL,NULL,1272,0,0,0,0,0,0,6.67,0,0,-0.77,0,35,0,0,0,0,,NULL,NULL,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-23 21:02:56","2022-05-23 21:03:45","2022-05-23 09:02:56","2022-05-23 21:03:45"
