CAR_SELFDG_KEY,DRV_KEY,SELFDG_IS_HIDDEN,SELFDG_TYPE,CAR_SELFDG_DT,SELFDG_ID,SELFDG_DATA,SELFDG_BATTRY_AMT,SELFDG_PROFILE_ID,SELFDG_ECU_COUNT,SELFDG_SPEED,SELFDG_RPM,SELFDG_APS,SELFDG_TPS,SELFDG_RPS,SELFDG_MAF,SELFDG_FUEL_LEVEL,SELFDG_TORQUE,SELFDG_ENGINE_LOAD,SELFDG_FUELTRIM_B1S,SELFDG_FUELTRIM_B2S,SELFDG_FUELTRIM_B1L,SELFDG_FUELTRIM_B2L,SELFDG_INTAKE_PRESS,SELFDG_ABSOL_PRESS,SELFDG_BATTRERY_V,SELFDG_EGT1,SELFDG_EGT2,SELFDG_TROUBL_DETAIL_CODE,SELFDG_PENDING_DETAIL_CODE,SELFDG_PERMANENT_DETAIL_CODE,SELFDG_COOL_CNTTEMPTU,SELFDG_IN_TEMPTU,SELFDG_OUT_TEMPTU,SELFDG_OIL_TEMPTU,SELFDG_DPF_INFO,SELFDG_DPF_TEMPTU,SELFDG_O2_B1S1_VOLT,SELFDG_O2_B1S2_VOLT,SELFDG_O2_B1S3_VOLT,SELFDG_O2_B1S4_VOLT,SELFDG_O2_B2S1_VOLT,SELFDG_O2_B2S2_VOLT,SELFDG_O2_B2S3_VOLT,SELFDG_O2_B2S4_VOLT,SELFDG_O2_B1S1_FUELTRIM,SELFDG_O2_B1S2_FUELTRIM,SELFDG_O2_B1S3_FUELTRIM,SELFDG_O2_B1S4_FUELTRIM,SELFDG_O2_B2S1_FUELTRIM,SELFDG_O2_B2S2_FUELTRIM,SELFDG_O2_B2S3_FUELTRIM,SELFDG_O2_B2S4_FUELTRIM,SELFDG_IS_ANOMALY,SELFDG_HYBRID_BATTERY,SELFDG_TIMMING_ADV,SELFDG_FUELAIR_RATIO,SELFDG_EVA_PURGE,SELFDG_VAPOR_PRESSURE,SELFDG_GLOBAL_DT,SELFDG_UPLOAD_DT,SELFDG_UPDATE_DT,SERVER_UPDATE_TIME
2944597,319699,0,OBD2,"2021-07-03 13:12:34",20210703201234,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0300,P0420","P0300,P0420",NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-03 20:12:34","2021-07-15 19:53:54","2021-07-03 13:12:34","2021-07-15 19:53:54"
2944598,319699,0,OBD2,"2021-07-03 14:12:20",20210703211220,21070303,NULL,NULL,NULL,NULL,787.5,0,7.06,0,3.95,0,0,34.51,0,0,0,0,0,0,13.84,0,0,,NULL,NULL,78,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2021-07-03 21:12:20","2021-07-15 19:53:54","2021-07-03 14:12:20","2021-07-15 19:53:54"
2944599,319699,0,OBD2,"2021-07-03 14:48:38",20210703214838,21070304,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,101,12.56,0,0,,NULL,NULL,96,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,0,0,0,"2021-07-03 21:48:38","2021-07-15 19:53:54","2021-07-03 14:48:38","2021-07-15 19:53:54"
2944600,319699,0,OBD2,"2021-07-03 15:42:28",20210703224228,0,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0444,P0300","P0444,P0300",NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-03 22:42:28","2021-07-15 19:53:54","2021-07-03 15:42:28","2021-07-15 19:53:54"
2944601,319699,0,OBD2,"2021-07-03 15:44:52",20210703224452,0,NULL,NULL,NULL,NULL,0,0,7.06,0,0,0,0,34.9,0,0,0,0,0,0,0,0,0,,P0300,NULL,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-03 22:44:52","2021-07-15 19:53:54","2021-07-03 15:44:52","2021-07-15 19:53:54"
2944602,319699,0,OBD2,"2021-07-03 15:49:12",20210703224912,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0300,P0300,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-03 22:49:12","2021-07-15 19:53:54","2021-07-03 15:49:12","2021-07-15 19:53:54"
2944603,319699,0,OBD2,"2021-07-03 15:52:22",20210703225222,21070305,NULL,NULL,NULL,NULL,1662.5,10.59,12.55,0,14.19,0,0,55.29,-0.02,0,-0.03,0,0,101,13.92,0,0,P0300,P0300,NULL,84,42,0,0,0,0,0.79,0.78,0,0,0,0,0,0,-2.34,99.22,0,0,0,0,0,0,1,0,31,31.37,0,0,"2021-07-03 22:52:22","2021-07-15 19:53:54","2021-07-03 15:52:22","2021-07-15 19:53:54"
2944604,319699,0,OBD2,"2021-07-03 16:10:24",20210703231024,0,NULL,NULL,NULL,NULL,0,0,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0300,P0300,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-03 23:10:24","2021-07-15 19:53:54","2021-07-03 16:10:24","2021-07-15 19:53:54"
2944605,319699,0,OBD2,"2021-07-03 17:49:10",20210704004910,0,NULL,NULL,NULL,NULL,0,0,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0300,P0102,P0223,P0222,P0123","P0300,P0102,P0113,P0223,P0222,P0123",NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-04 00:49:10","2021-07-15 19:53:54","2021-07-03 17:49:10","2021-07-15 19:53:54"
2944606,319699,0,OBD2,"2021-07-03 21:51:47",20210704045147,0,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0300,P0102,P0223,P0222,P0123",P0300,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-04 04:51:47","2021-07-15 19:53:54","2021-07-03 21:51:47","2021-07-15 19:53:54"
2944607,319699,0,OBD2,"2021-07-04 21:53:00",20210705045300,0,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-05 04:53:00","2021-07-15 19:53:54","2021-07-04 21:53:00","2021-07-15 19:53:54"
2944608,319699,0,OBD2,"2021-07-05 23:07:10",20210706060710,0,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,P0420,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-06 06:07:10","2021-07-15 19:53:54","2021-07-05 23:07:10","2021-07-15 19:53:54"
2944609,319699,0,OBD2,"2021-07-12 23:23:09",20210713062309,0,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,P0420,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-13 06:23:09","2021-07-15 19:53:54","2021-07-12 23:23:09","2021-07-15 19:53:54"
2944610,319699,0,OBD2,"2021-07-13 15:15:55",20210713221555,0,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0102,P0420","P0102,P0113",NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-13 22:15:55","2021-07-15 19:53:54","2021-07-13 15:15:55","2021-07-15 19:53:54"
2944611,319699,0,OBD2,"2021-07-15 09:43:12",20210715164312,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0102,P0420","P0102,P0113,P0420",NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-15 16:43:12","2021-07-15 19:53:54","2021-07-15 09:43:12","2021-07-15 19:53:54"
3526277,319699,0,OBD2,"2021-07-16 22:24:39",20210717052439,21071601,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.48,0,0,"P0102,P0420",P0420,NULL,95,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-17 05:24:39","2021-09-11 20:23:32","2021-07-16 22:24:39","2021-09-11 20:23:32"
3526278,319699,0,OBD2,"2021-07-20 17:29:22",20210721002922,21072001,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-21 00:29:22","2021-09-11 20:23:32","2021-07-20 17:29:22","2021-09-11 20:23:32"
3526279,319699,0,OBD2,"2021-07-21 16:59:46",20210721235946,21072101,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,-0.01,0,0,101,12.08,0,0,P0420,P0420,NULL,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-21 23:59:46","2021-09-11 20:23:32","2021-07-21 16:59:46","2021-09-11 20:23:32"
3526280,319699,0,OBD2,"2021-07-21 17:00:25",20210722000025,21072101,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,-0.01,0,0,101,12,0,0,P0420,P0420,NULL,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-07-22 00:00:25","2021-09-11 20:23:32","2021-07-21 17:00:25","2021-09-11 20:23:32"
3526281,319699,0,OBD2,"2021-08-03 00:46:12",20210803074612,21080301,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,P0420,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-08-03 07:46:12","2021-09-11 20:23:32","2021-08-03 00:46:12","2021-09-11 20:23:32"
3526282,319699,0,OBD2,"2021-09-01 14:47:19",20210901214719,21090101,NULL,NULL,NULL,NULL,791.25,15.69,17.65,0,4.96,0,0,29.41,0,0,0,0,0,0,0,0,0,P0430,P0430,NULL,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-01 21:47:19","2021-09-11 20:23:32","2021-09-01 14:47:19","2021-09-11 20:23:32"
3526283,319699,0,OBD2,"2021-09-01 14:47:41",20210901214741,21090101,NULL,NULL,NULL,NULL,779.5,15.69,17.65,0,4.92,0,0,29.8,0.02,0,0.01,0.02,0,100,13.73,0,0,P0430,P0430,NULL,91,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-01 21:47:41","2021-09-11 20:23:32","2021-09-01 14:47:41","2021-09-11 20:23:32"
3526284,319699,0,OBD2,"2021-09-01 14:48:00",20210901214800,21090101,NULL,NULL,NULL,NULL,787.5,15.69,17.65,0,4.96,0,0,30.2,0.02,0.02,0.01,0.02,0,100,13.73,0,0,P0430,P0430,NULL,91,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-01 21:48:00","2021-09-11 20:23:32","2021-09-01 14:48:00","2021-09-11 20:23:32"
3526285,319699,0,OBD2,"2021-09-01 14:48:33",20210901214833,21090101,NULL,NULL,NULL,NULL,0,15.69,18.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0430,P0430,NULL,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-01 21:48:33","2021-09-11 20:23:32","2021-09-01 14:48:33","2021-09-11 20:23:32"
3526286,319699,0,OBD2,"2021-09-10 20:44:33",20210911034433,21091001,NULL,NULL,NULL,NULL,0,15.69,18.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0430,P0420,NULL,80,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-11 03:44:33","2021-09-11 20:23:32","2021-09-10 20:44:33","2021-09-11 20:23:32"
3604023,319699,0,OBD2,"2021-09-11 14:03:40",20210911210340,21091101,NULL,NULL,NULL,NULL,1471,28.63,25.49,0,0,0,0,73.73,0,0,0,0,0,0,0,0,0,,P0430,NULL,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-11 21:03:40","2021-09-19 03:28:49","2021-09-11 14:03:40","2021-09-19 03:28:49"
3604024,319699,0,OBD2,"2021-09-11 18:15:39",20210912011539,21091102,NULL,NULL,NULL,NULL,0,15.69,18.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0430,P0430,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-12 01:15:39","2021-09-19 03:28:49","2021-09-11 18:15:39","2021-09-19 03:28:49"
3604025,319699,0,OBD2,"2021-09-13 10:03:00",20210913170300,21091301,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,NULL,NULL,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-13 17:03:00","2021-09-19 03:28:49","2021-09-13 10:03:00","2021-09-19 03:28:49"
3604026,319699,0,OBD2,"2021-09-17 19:11:14",20210918021114,21091701,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0118,P0420","P0118,P0420",NULL,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-18 02:11:14","2021-09-19 03:28:49","2021-09-17 19:11:14","2021-09-19 03:28:49"
4761479,319699,0,OBD2,"2021-09-18 20:32:23",20210919033223,21091801,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,NULL,NULL,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2021-09-19 03:32:23","2022-01-03 21:54:00","2021-09-18 20:32:23","2022-01-03 21:54:00"
6287016,319699,0,OBD2,"2022-01-03 14:54:44",20220103215444,22010301,NULL,NULL,NULL,NULL,1484.25,27.45,24.71,0,27.95,0,0,60.39,0,0,0,0,0,0,0,0,0,"P0430,P0420","P0430,P0420",NULL,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-01-03 21:54:44","2022-05-10 05:04:40","2022-01-03 14:54:44","2022-05-10 05:04:40"
6287017,319699,0,OBD2,"2022-01-18 15:07:54",20220118220754,22011801,NULL,NULL,NULL,NULL,691.25,15.69,16.86,0,3.46,0,0,25.88,0.05,0,0.02,0,0,0,13.83,0,0,"P0430,P0420","P0430,P0420",NULL,88,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-01-18 22:07:54","2022-05-10 05:04:40","2022-01-18 15:07:54","2022-05-10 05:04:40"
11940625,319699,0,OBD2,"2022-05-09 22:05:23",20220510050523,22050901,NULL,NULL,NULL,NULL,1929.5,29.8,27.45,0,36.79,0,0,75.29,0.06,0.09,0,0.04,0,0,13.79,0,0,,NULL,NULL,88,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-10 05:05:23","2023-08-09 21:18:32","2022-05-09 22:05:23","2023-08-09 21:18:32"
11940626,319699,0,OBD2,"2022-05-12 14:34:19",20220512213419,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-12 21:34:19","2023-08-09 21:18:32","2022-05-12 14:34:19","2023-08-09 21:18:32"
11940627,319699,0,OBD2,"2022-05-12 14:38:25",20220512213825,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2022-05-12 21:38:25","2023-08-09 21:18:32","2022-05-12 14:38:25","2023-08-09 21:18:32"
11940628,319699,0,OBD2,"2022-07-19 10:18:16",20220719171816,22071901,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.16,0,0,P0420,P0420,NULL,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-07-19 17:18:16","2023-08-09 21:18:32","2022-07-19 10:18:16","2023-08-09 21:18:32"
11940629,319699,0,OBD2,"2022-07-19 10:26:28",20220719172628,22071902,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,P0420,NULL,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-07-19 17:26:28","2023-08-09 21:18:32","2022-07-19 10:26:28","2023-08-09 21:18:32"
11940630,319699,0,OBD2,"2022-07-20 10:24:23",20220720172423,22072001,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,P0420,NULL,NULL,96,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-07-20 17:24:23","2023-08-09 21:18:32","2022-07-20 10:24:23","2023-08-09 21:18:32"
11940631,319699,0,OBD2,"2022-09-11 10:51:36",20220911175136,22091101,NULL,NULL,NULL,NULL,750,0,7.45,0,4.43,0,0,40.39,0.02,0,0,0,0,0,13.36,0,0,P0420,P0420,NULL,92,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-09-11 17:51:36","2023-08-09 21:18:32","2022-09-11 10:51:36","2023-08-09 21:18:32"
11940632,319699,0,OBD2,"2022-09-21 10:43:44",20220921174344,22092101,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.32,0,0,P0420,P0420,NULL,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-09-21 17:43:44","2023-08-09 21:18:32","2022-09-21 10:43:44","2023-08-09 21:18:32"
11940633,319699,0,OBD2,"2022-12-30 10:19:35",20221230171935,22123001,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,101,12.24,0,0,P0420,P0420,NULL,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-12-30 17:19:35","2023-08-09 21:18:32","2022-12-30 10:19:35","2023-08-09 21:18:32"
11940634,319699,0,OBD2,"2022-12-30 10:20:12",20221230172012,22123001,NULL,NULL,NULL,NULL,1487.5,0,9.41,0,8.69,0,0,36.86,0,0,0,0,0,101,12.24,0,0,P0420,P0420,NULL,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2022-12-30 17:20:12","2023-08-09 21:18:32","2022-12-30 10:20:12","2023-08-09 21:18:32"
11940635,319699,0,OBD2,"2023-02-08 14:02:19",20230208210219,23020801,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.08,0,0,"P0304,P0420","P0304,P0420",NULL,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-02-08 21:02:19","2023-08-09 21:18:32","2023-02-08 14:02:19","2023-08-09 21:18:32"
11940636,319699,0,OBD2,"2023-02-12 21:17:25",20230213041725,23021201,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0444,P0304,P0420","P0444,P0420",NULL,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-02-13 04:17:25","2023-08-09 21:18:33","2023-02-12 21:17:25","2023-08-09 21:18:33"
