_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery,srcGyroValue
1,23020605,0,20230206184607,0.0,0.0,0.0,836.0,14.90196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0
2,23020605,0,20230206184608,34.731024,127.7412961,0.0,836.0,14.90196,14.509804,0.0,0.0,34.901962,0.0,19.215687,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,0.0,0.01637202315032482
3,23020605,0,20230206184609,34.7310237,127.7412963,0.0,827.0,14.90196,14.509804,0.0,2.55,34.901962,0.0,19.215687,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,0.0,0.7009509205818176
4,23020605,0,20230206184610,34.7310135,127.7413005,0.0,828.0,14.90196,14.509804,0.0,2.55,34.901962,0.0,19.607843,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-5.3426337242126465
5,23020605,0,20230206184611,34.7310082,127.7413033,0.0,832.0,14.90196,14.509804,0.0,2.57,34.901962,0.0,19.215687,0.0234375,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-3.0027740001678467
6,23020605,0,20230206184612,34.7310058,127.7413064,0.0,825.0,14.90196,14.509804,0.0,2.57,34.901962,0.0,18.82353,0.0234375,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,1.3232147693634033
7,23020605,0,20230206184613,34.731006,127.741306,0.0,838.0,14.90196,14.509804,0.0,2.57,34.901962,0.0,19.215687,0.0234375,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,0.1854705661535263
8,23020605,0,20230206184614,34.7310074,127.7413049,0.0,832.0,14.90196,14.509804,0.0,2.57,34.901962,0.0,19.215687,0.0234375,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-0.40273723006248474
9,23020605,0,20230206184615,34.7310109,127.7413028,0.0,819.0,14.90196,14.509804,0.0,2.56,34.901962,0.0,19.215687,0.0234375,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,0.6254054307937622
10,23020605,0,20230206184616,34.7310121,127.7413023,0.0,816.0,14.90196,14.509804,0.0,2.57,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-0.5520862936973572
11,23020605,0,20230206184617,34.7310128,127.7413024,0.0,821.0,14.90196,14.509804,0.0,2.53,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-0.6525653600692749
12,23020605,0,20230206184618,34.7310122,127.7413028,0.0,827.0,14.90196,14.509804,0.0,2.57,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,2.5690157413482666
13,23020605,0,20230206184619,34.731013,127.7413024,0.0,824.0,14.90196,14.509804,0.0,2.56,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-18.57002830505371
14,23020605,0,20230206184620,34.7310166,127.741298,0.0,825.0,14.90196,14.509804,0.0,2.55,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,12.763956069946289
15,23020605,0,20230206184621,34.7310199,127.7412961,0.0,825.0,14.90196,14.509804,0.0,2.57,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,0.5422744154930115
16,23020605,0,20230206184622,34.7310215,127.7412966,0.0,820.0,14.90196,14.509804,0.0,2.53,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,2.234987258911133
17,23020605,0,20230206184623,34.7310222,127.7412972,0.0,831.0,14.90196,14.509804,0.0,2.56,34.901962,0.0,19.215687,0.0234375,0.0,39.0,63.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-0.35082608461380005
18,23020605,0,20230206184624,34.7310222,127.7412973,0.0,826.0,14.90196,14.509804,0.0,2.56,34.901962,0.0,19.215687,0.0234375,0.0,39.0,64.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,-0.23436836898326874
19,23020605,0,20230206184625,34.7310223,127.7412966,0.0,823.0,14.90196,14.509804,0.0,2.53,35.294117,0.0,19.215687,0.0234375,0.0,39.0,64.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,14.07,0.02491736225783825
20,23020605,0,20230206184626,34.7310218,127.7412965,0.0,815.0,14.90196,14.509804,0.0,2.53,35.294117,0.0,19.215687,0.0234375,0.0,39.0,64.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,13.968,0.012872567400336266
21,23020605,0,20230206184627,34.7310219,127.7412971,0.0,817.0,14.90196,14.509804,0.0,2.53,35.294117,0.0,19.215687,0.0234375,0.0,39.0,64.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,13.968,0.010988709516823292
22,23020605,0,20230206184628,34.7310214,127.7412977,0.0,814.0,14.90196,14.509804,0.0,2.53,35.294117,0.0,19.215687,0.0234375,0.0,39.0,64.0,0.0,0.0,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,13.968,0.012325898744165897
23,23020605,0,20230206184629,34.7310208,127.7412982,0.0,830.0,14.90196,14.509804,0.0,2.54,35.294117,0.0,19.215687,0.0234375,0.0,39.0,64.0,0.0,-0.0078125,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,13.968,0.019454361870884895
24,23020605,0,20230206184630,34.7310205,127.7412984,0.0,817.0,14.90196,14.509804,0.0,2.53,35.294117,0.0,19.215687,0.0234375,0.0,38.0,64.0,0.0,-0.0078125,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,13.968,0.19850264489650726
25,23020605,0,20230206184631,34.7310195,127.7412992,0.0,811.0,14.90196,14.509804,0.0,2.5,35.294117,0.0,19.215687,0.0234375,0.0,39.0,64.0,0.0,-0.0078125,0.0,8.0,99.0,0.0,0.0,0.0,37.0,0.0,0.0,null,13.968,-0.18341873586177826
