_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery,srcGyroValue
1,23052003,0,20230520151014,0.0,0.0,0.0,1423.0,14.90196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0
2,23052003,0,20230520151015,0.0,0.0,0.0,1423.0,14.90196,18.431372,0.0,0.0,89.01961,0.0,44.313725,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,0.0,-0.2014179825782776
3,23052003,0,20230520151016,0.0,0.0,0.0,1396.0,14.90196,18.039215,0.0,8.71,89.01961,0.0,38.039215,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,0.0,-0.0389396958053112
4,23052003,0,20230520151017,0.0,0.0,0.0,1401.0,14.90196,18.039215,0.0,7.58,89.01961,0.0,32.54902,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,0.0,-0.10837682336568832
5,23052003,0,20230520151018,0.0,0.0,0.0,1385.0,14.90196,17.254902,0.0,6.4,89.01961,0.0,28.235294,-0.0390625,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.19640979170799255
6,23052003,0,20230520151019,0.0,0.0,0.0,1354.0,14.90196,17.254902,0.0,6.51,89.01961,0.0,27.450981,-0.0390625,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.009899919852614403
7,23052003,0,20230520151020,0.0,0.0,0.0,1338.0,14.90196,16.862745,0.0,5.65,89.01961,0.0,27.450981,-0.0390625,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.17333462834358215
8,23052003,0,20230520151021,0.0,0.0,0.0,1296.0,14.90196,16.862745,0.0,5.65,89.01961,0.0,27.058823,-0.0390625,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.07321301847696304
9,23052003,0,20230520151022,0.0,0.0,0.0,1278.0,14.90196,16.862745,0.0,5.85,89.01961,0.0,28.235294,-0.0390625,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.053069617599248886
10,23052003,0,20230520151023,0.0,0.0,0.0,1258.0,14.90196,16.862745,0.0,5.62,89.01961,0.0,27.058823,-0.0390625,0.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.7153757214546204
11,23052003,0,20230520151024,0.0,0.0,0.0,1230.0,14.90196,16.470589,0.0,5.43,89.01961,0.0,27.843138,-0.0390625,0.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-1.5940626859664917
12,23052003,0,20230520151025,0.0,0.0,0.0,1197.0,14.90196,16.470589,0.0,5.49,89.01961,0.0,27.450981,-0.0390625,0.0,29.0,37.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.36597535014152527
13,23052003,0,20230520151026,0.0,0.0,0.0,1216.0,14.90196,16.470589,0.0,5.26,89.01961,0.0,26.666666,-0.0390625,0.0,31.0,37.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,0.7474832534790039
14,23052003,0,20230520151027,0.0,0.0,0.0,1223.0,14.90196,16.470589,0.0,5.65,89.01961,0.0,26.666666,-0.0390625,0.0,30.0,37.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,24.0,0.0,0.0,null,14.07,-0.2846665680408478
15,23052003,0,20230520151028,0.0,0.0,0.0,1179.0,14.90196,16.470589,0.0,5.46,89.01961,0.0,28.62745,-0.0390625,0.0,30.0,37.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.14741487801074982
16,23052003,0,20230520151029,0.0,0.0,0.0,1152.0,14.90196,16.470589,0.0,5.56,89.01961,0.0,28.62745,-0.0390625,0.0,32.0,37.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10502741485834122
17,23052003,0,20230520151030,0.0,0.0,0.0,1134.0,14.90196,16.470589,0.0,5.1,89.01961,0.0,27.843138,-0.0390625,0.0,31.0,37.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.12176397442817688
18,23052003,0,20230520151031,0.0,0.0,0.0,1097.0,14.90196,16.470589,0.0,5.56,89.01961,0.0,28.62745,-0.0390625,0.0,32.0,37.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.09681887924671173
19,23052003,0,20230520151032,0.0,0.0,0.0,1079.0,14.90196,16.470589,0.0,5.16,89.01961,0.0,29.019608,-0.0390625,0.0,31.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10160855203866959
20,23052003,0,20230520151033,0.0,0.0,0.0,1057.0,14.90196,16.470589,0.0,5.13,89.01961,0.0,28.62745,-0.0390625,0.0,32.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10708776861429214
21,23052003,0,20230520151034,0.0,0.0,0.0,1029.0,14.90196,16.078432,0.0,5.19,89.01961,0.0,29.019608,-0.0390625,0.0,31.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10672473907470703
22,23052003,0,20230520151035,0.0,0.0,0.0,1022.0,14.90196,16.078432,0.0,4.89,89.01961,0.0,29.411764,0.015625,0.0,32.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10076604038476944
23,23052003,0,20230520151036,0.0,0.0,0.0,1012.0,14.90196,16.078432,0.0,4.95,89.01961,0.0,28.235294,0.015625,0.0,31.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.09753959625959396
24,23052003,0,20230520151037,0.0,0.0,0.0,983.0,14.90196,16.078432,0.0,4.78,89.01961,0.0,29.019608,0.015625,0.0,32.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.08689726889133453
25,23052003,0,20230520151038,0.0,0.0,0.0,950.0,14.90196,16.078432,0.0,4.65,89.01961,0.0,29.411764,0.015625,0.0,33.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10416106134653091
26,23052003,0,20230520151039,0.0,0.0,0.0,969.0,14.90196,16.078432,0.0,4.41,89.01961,0.0,29.411764,0.015625,0.0,32.0,39.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.0394744835793972
27,23052003,0,20230520151040,0.0,0.0,0.0,956.0,14.90196,16.078432,0.0,4.42,89.01961,0.0,28.235294,0.015625,0.0,32.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10097066313028336
28,23052003,0,20230520151041,0.0,0.0,0.0,954.0,14.90196,16.078432,0.0,4.45,89.01961,0.0,28.62745,0.015625,0.0,32.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.16535937786102295
29,23052003,0,20230520151042,0.0,0.0,0.0,943.0,14.90196,16.078432,0.0,4.7,89.01961,0.0,28.62745,0.015625,0.0,32.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10881534218788147
30,23052003,0,20230520151043,0.0,0.0,0.0,949.0,14.90196,16.078432,0.0,4.48,89.01961,0.0,28.235294,0.015625,0.0,32.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.11353737860918045
31,23052003,0,20230520151044,0.0,0.0,0.0,940.0,14.90196,16.078432,0.0,4.65,89.01961,0.0,28.235294,0.015625,0.0,32.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.056217506527900696
32,23052003,0,20230520151045,0.0,0.0,0.0,945.0,14.90196,16.078432,0.0,4.73,89.01961,0.0,28.235294,0.015625,0.0,32.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.10411928594112396
33,23052003,0,20230520151046,0.0,0.0,0.0,940.0,14.90196,16.078432,0.0,4.52,89.01961,0.0,28.62745,0.015625,0.0,32.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.08496031165122986
34,23052003,0,20230520151047,0.0,0.0,0.0,939.0,14.90196,16.078432,0.0,4.66,89.01961,0.0,28.62745,0.015625,0.0,33.0,41.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.09085999429225922
35,23052003,0,20230520151048,0.0,0.0,0.0,940.0,14.90196,16.078432,0.0,4.53,89.01961,0.0,28.62745,0.015625,0.0,33.0,42.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.11608929932117462
36,23052003,0,20230520151049,0.0,0.0,0.0,947.0,14.90196,16.078432,0.0,4.53,88.23529,0.0,28.62745,0.015625,0.0,32.0,42.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.5071170926094055
37,23052003,0,20230520151050,0.0,0.0,0.0,934.0,14.90196,16.078432,0.0,4.61,88.23529,0.0,29.019608,0.015625,0.0,33.0,42.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.07,-0.7329736948013306
38,23052003,0,20230520151051,0.0,0.0,0.0,893.0,14.90196,16.078432,0.0,7.63,88.23529,0.0,41.568626,0.015625,0.0,46.0,42.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,0.14635564386844635
39,23052003,0,20230520151052,0.0,0.0,2.0,932.0,14.90196,17.254902,0.0,5.91,88.23529,0.0,60.0,0.015625,0.0,53.0,42.0,0.0,0.0,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,-0.7523717284202576
40,23052003,0,20230520151053,0.0,0.0,6.0,1151.0,21.568628,18.82353,0.0,8.92,88.23529,0.0,40.784313,0.015625,0.0,64.0,42.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,-1.3147224187850952
41,23052003,0,20230520151054,0.0,0.0,8.0,1182.0,20.392157,19.215687,0.0,7.75,88.23529,0.0,38.431374,0.015625,0.0,65.0,42.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,-1.2159935235977173
42,23052003,0,20230520151055,0.0,0.0,10.0,1363.0,20.784313,18.431372,0.0,9.86,88.23529,0.0,38.82353,0.015625,0.0,74.0,42.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,-0.8153695464134216
43,23052003,0,20230520151056,0.0,0.0,11.0,1468.0,21.960785,18.431372,0.0,10.65,88.23529,0.0,34.509804,0.015625,0.0,69.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,0.19489786028862
44,23052003,0,20230520151057,0.0,0.0,13.0,1741.0,21.960785,20.0,0.0,9.38,88.23529,0.0,38.82353,0.015625,0.0,73.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,0.9259894490242004
45,23052003,0,20230520151058,0.0,0.0,14.0,1356.0,14.90196,17.254902,0.0,6.97,88.23529,0.0,32.54902,0.015625,0.0,52.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,0.8792028427124023
46,23052003,0,20230520151059,0.0,0.0,13.0,1195.0,14.90196,17.254902,0.0,5.38,88.23529,0.0,27.058823,0.015625,0.0,49.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,0.4605177938938141
47,23052003,0,20230520151100,0.0,0.0,12.0,1059.0,14.90196,17.254902,0.0,5.42,88.23529,0.0,29.411764,0.015625,0.0,54.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,0.39695051312446594
48,23052003,0,20230520151101,0.0,0.0,12.0,999.0,14.90196,16.470589,0.0,5.08,88.23529,0.0,30.588236,0.015625,0.0,56.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,3.0018789768218994
49,23052003,0,20230520151102,0.0,0.0,13.0,1047.0,17.647058,16.470589,0.0,4.96,88.23529,0.0,40.39216,0.015625,0.0,66.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,5.633429527282715
50,23052003,0,20230520151103,0.0,0.0,13.0,1247.0,14.90196,16.862745,0.0,5.06,88.23529,0.0,37.2549,0.015625,0.0,77.0,44.0,0.0,0.0078125,0.0,24.0,99.0,0.0,0.0,0.0,25.0,0.0,0.0,null,14.172,5.942071914672852
