_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery,srcGyroValue
1,23021303,0,20230213195422,0.0,0.0,0.0,1518.0,14.509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.1676664799451828
2,23021303,0,20230213195423,37.441034,127.1734714,0.0,1518.0,14.509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.17259788513183594
3,23021303,0,20230213195424,37.441034,127.1734714,0.0,1518.0,14.509804,0.0,0.0,0.0,0.0,0.0,36.07843,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,0.0,-0.6436746120452881
4,23021303,0,20230213195425,37.441034,127.1734714,0.0,1518.0,14.509804,20.0,16920.0,0.0,42.35294,0.0,36.07843,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,0.0,0.35416924953460693
5,23021303,0,20230213195426,37.441034,127.1734714,0.0,1490.5,14.509804,20.0,16920.0,10.86,42.35294,0.0,36.07843,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,0.0,0.2634848654270172
6,23021303,0,20230213195427,37.441034,127.1734714,0.0,1490.5,14.509804,20.0,16920.0,10.86,42.35294,350.0,34.117645,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,0.0,-0.7642061114311218
7,23021303,0,20230213195428,37.441034,127.1734714,0.0,1490.5,14.509804,18.431372,16920.0,9.58,42.35294,350.0,34.117645,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,0.0,0.22860829532146454
8,23021303,0,20230213195429,37.441034,127.1734714,0.0,1527.0,14.509804,18.431372,16920.0,9.58,42.35294,350.0,23.137255,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,null,0.0,0.09474965184926987
9,23021303,0,20230213195430,37.441034,127.1734714,0.0,1527.0,14.509804,18.431372,16880.0,9.58,42.35294,350.0,23.137255,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,null,14.271,0.2638563811779022
10,23021303,0,20230213195431,37.441034,127.1734714,0.0,1517.0,14.509804,18.431372,16880.0,4.88,42.35294,350.0,13.725491,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,14.271,0.07743140310049057
11,23021303,0,20230213195432,37.441034,127.1734714,0.0,1517.0,14.509804,15.686275,16880.0,4.88,42.35294,350.0,13.725491,-0.015625,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,14.271,0.18827208876609802
12,23021303,0,20230213195433,37.441034,127.1734714,0.0,1201.5,14.509804,15.686275,16900.0,4.5,42.35294,350.0,13.725491,-0.015625,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,14.271,-0.004640463273972273
13,23021303,0,20230213195434,37.441034,127.1734714,0.0,1201.5,14.509804,15.686275,16900.0,4.5,42.35294,350.0,18.039215,-0.015625,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,null,14.271,0.17142365872859955
