_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery,srcGyroValue
1,23063001,0,20230630110138,0.0,0.0,0.0,861.5,14.509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0
2,23063001,0,20230630110139,37.4443279,127.1778663,0.0,861.5,14.509804,14.509804,0.0,0.0,0.0,0.0,20.392157,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,null,0.0,0.0926503837108612
3,23063001,0,20230630110140,37.4443279,127.1778663,0.0,850.5,14.509804,14.509804,7870.0,2.88,41.17647,0.0,20.392157,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,null,0.0,0.010567819699645042
4,23063001,0,20230630110141,37.4443279,127.1778663,0.0,860.0,14.509804,14.509804,7870.0,2.88,41.17647,350.0,21.17647,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,null,0.0,0.0009316273499280214
5,23063001,0,20230630110142,37.4443279,127.1778663,0.0,854.5,14.509804,14.509804,7870.0,2.86,41.17647,350.0,20.784313,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,null,14.294,0.013301322236657143
6,23063001,0,20230630110143,37.4443279,127.1778663,0.0,850.0,14.509804,14.509804,7870.0,2.91,41.17647,350.0,20.784313,0.03125,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,null,14.294,0.0024534736294299364
7,23063001,0,20230630110144,37.4443279,127.1778663,0.0,846.0,14.509804,14.509804,7870.0,2.83,41.17647,350.0,20.392157,0.03125,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,null,14.294,0.008151549845933914
8,23063001,0,20230630110145,37.4443279,127.1778663,0.0,848.5,14.509804,14.509804,7940.0,2.88,41.17647,350.0,20.784313,0.03125,0.0,34.0,0.0,0.0,-0.046875,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,null,14.294,-0.006147850304841995
9,23063001,0,20230630110146,37.4443279,127.1778663,0.0,816.5,14.509804,14.509804,7860.0,3.16,41.17647,350.0,24.313726,0.03125,0.0,36.0,0.0,0.0,-0.046875,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,null,14.294,-0.0017288493691012263
10,23063001,0,20230630110147,37.4443279,127.1778663,0.0,759.0,14.90196,15.294118,7860.0,3.97,41.17647,350.0,29.411764,0.03125,0.0,47.0,0.0,0.0,-0.046875,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,null,14.294,0.05805172771215439
