_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery,srcGyroValue
1,22070601,0,20220706071327,0.0,0.0,0.0,851.5,14.509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0
2,22070601,0,20220706071328,0.0,0.0,0.0,851.5,14.509804,14.117647,0.0,0.0,55.294117,0.0,28.235294,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,null,0.0,-20.10869789123535
3,22070601,0,20220706071329,0.0,0.0,0.0,861.5,14.509804,14.117647,7870.0,3.33,55.294117,0.0,28.235294,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,null,0.0,-17.749040603637695
4,22070601,0,20220706071330,0.0,0.0,0.0,861.5,14.509804,14.509804,7870.0,3.33,55.294117,350.0,26.666666,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,null,0.0,8.792182922363281
5,22070601,0,20220706071331,0.0,0.0,0.0,860.0,14.509804,14.509804,7870.0,3.38,55.294117,350.0,26.666666,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,0.0,-1.3018161058425903
6,22070601,0,20220706071332,0.0,0.0,0.0,860.0,14.509804,14.509804,7880.0,3.33,55.294117,350.0,26.666666,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,-14.614760398864746
7,22070601,0,20220706071333,0.0,0.0,0.0,856.0,14.509804,14.509804,7880.0,3.33,55.294117,350.0,26.666666,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,10.248795509338379
8,22070601,0,20220706071334,0.0,0.0,0.0,856.0,14.509804,14.509804,7880.0,3.36,55.294117,350.0,26.666666,0.0546875,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,4.870085716247559
9,22070601,0,20220706071335,0.0,0.0,0.0,856.5,14.509804,14.509804,7880.0,3.36,55.294117,350.0,27.450981,0.0546875,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,-6.401066780090332
10,22070601,0,20220706071336,0.0,0.0,0.0,853.5,14.509804,14.509804,7880.0,3.33,55.294117,350.0,26.666666,0.0546875,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,4.265309810638428
11,22070601,0,20220706071337,0.0,0.0,0.0,853.5,14.509804,14.509804,7940.0,3.33,55.294117,350.0,26.666666,0.0546875,0.0,41.0,0.0,0.0,-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,17.352643966674805
12,22070601,0,20220706071338,0.0,0.0,0.0,859.0,14.509804,14.509804,7940.0,3.38,55.294117,350.0,26.27451,0.0546875,0.0,41.0,0.0,0.0,-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,null,14.271,5.307873249053955
13,22070601,0,20220706071339,0.0,0.0,0.0,859.0,14.509804,14.509804,7820.0,3.5,55.294117,350.0,26.27451,0.0546875,0.0,41.0,0.0,0.0,-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,null,14.271,2.211949348449707
14,22070601,0,20220706071340,0.0,0.0,0.0,850.0,14.509804,14.509804,7820.0,3.5,55.294117,350.0,26.27451,0.0546875,0.0,40.0,0.0,0.0,-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,-6.485741138458252
15,22070601,0,20220706071341,0.0,0.0,0.0,850.5,14.509804,14.509804,7820.0,3.8,55.294117,350.0,26.666666,0.0546875,0.0,41.0,0.0,0.0,-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,-9.465231895446777
16,22070601,0,20220706071342,0.0,0.0,0.0,850.5,14.509804,14.509804,7960.0,3.86,55.294117,350.0,26.666666,0.0546875,0.0,41.0,55.0,0.0,-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,null,14.271,-16.685632705688477
