id,srcValue,carSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcBattery,srcGyroValue,srcUploadTime
1,21102901,1,20211029110136,36.39835610336971,127.4232909655417,38.0,1533.0,32.15686274509804,18.43137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,21102901,1,20211029110137,36.39825750679614,127.4232789618872,40.0,1584.5,34.90196078431372,18.43137254901961,14850.0,12.75,0.0,0.0,55.29411764705883,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,
3,21102901,1,20211029110138,36.39815396980554,127.4232536280304,43.0,1688.0,34.90196078431372,19.2156862745098,15160.0,13.08,0.0,0.0,58.03921568627451,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,
4,21102901,1,20211029110139,36.39805453510857,127.423209884038,44.0,1790.0,32.15686274509804,20.0,15320.0,14.22,0.0,0.0,61.96078431372549,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,
5,21102901,1,20211029110140,36.397945084091,127.4231732698092,44.0,1821.0,30.19607843137255,21.56862745098039,15350.0,16.63,0.0,0.0,61.96078431372549,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,
6,21102901,1,20211029110141,36.39782633085292,127.4231349056527,43.0,1729.0,14.50980392156863,17.25490196078431,15350.0,9.77,0.0,0.0,44.31372549019608,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.3632096369675218,
7,21102901,1,20211029110142,36.39771326513549,127.4230963554561,41.0,1729.0,14.50980392156863,17.25490196078431,14200.0,9.77,0.0,0.0,37.64705882352941,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.2074892560429214,
8,21102901,1,20211029110143,36.39760886974958,127.4230585584196,41.0,1729.0,14.50980392156863,17.25490196078431,14200.0,9.77,0.0,0.0,37.64705882352941,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.03953987264886042,
9,21102901,1,20211029110144,36.39751786720766,127.4230329267596,41.0,1729.0,14.50980392156863,17.25490196078431,14200.0,9.77,0.0,0.0,37.64705882352941,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,6.379897864037163,
10,21102901,1,20211029110145,36.39741919989101,127.4229976880228,41.0,1729.0,14.50980392156863,17.25490196078431,14200.0,9.77,0.0,0.0,37.64705882352941,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,10.20721283592166,
