id,srcValue,carSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcBattery,srcGyroValue,srcUploadTime
1,21112501,1,20211125174603,36.3514929893639,127.4016260319531,25.0,1963.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,21112501,1,20211125174604,36.35142893838877,127.4016254497749,27.0,1422.0,0.0,0.0,0.0,19.61,0.0,0.0,76.07843137254902,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,
3,21112501,1,20211125174605,36.35136113104026,127.4016404883029,29.0,1541.0,27.45098039215686,19.2156862745098,0.0,11.44,0.0,0.0,56.47058823529411,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,
4,21112501,1,20211125174606,36.35128838334864,127.4016321906842,29.0,1541.0,20.7843137254902,19.2156862745098,14870.0,11.41,0.0,0.0,56.47058823529411,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,
5,21112501,1,20211125174607,36.35121487896502,127.4016231764642,30.0,1600.5,20.7843137254902,19.2156862745098,14960.0,12.33,0.0,0.0,54.11764705882353,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,
6,21112501,1,20211125174608,36.35113782196083,127.4016219135067,32.0,1674.0,28.62745098039216,20.3921568627451,14960.0,12.33,0.0,0.0,61.1764705882353,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.07645326445104018,
7,21112501,1,20211125174609,36.35105163478158,127.4016262748655,33.0,1763.5,28.62745098039216,20.3921568627451,15270.0,13.61,0.0,0.0,62.35294117647059,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.2662592495965361,
8,21112501,1,20211125174610,36.3509669161934,127.4016332845877,32.0,1752.5,14.50980392156863,20.3921568627451,15270.0,8.86,0.0,0.0,40.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.3963810017776249,
9,21112501,1,20211125174611,36.35088599697014,127.4016418467852,30.0,0.0,14.50980392156863,12.54901960784314,14560.0,2.47,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.3052986853844133,
10,21112501,1,20211125174612,36.35080917354993,127.4016265448463,29.0,0.0,14.50980392156863,10.98039215686274,14560.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.3560822246555306,
11,21112501,1,20211125174613,36.35073470593163,127.4016270280685,28.0,0.0,14.50980392156863,10.98039215686274,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.4718285450338334,
12,21112501,1,20211125174614,36.35066335701569,127.4016274910528,27.0,0.0,14.50980392156863,17.64705882352941,14580.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0749705215111092,
13,21112501,1,20211125174615,36.35059167240146,127.4016306278067,25.0,0.0,14.50980392156863,17.64705882352941,14580.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.2008132542161629,
14,21112501,1,20211125174616,36.35052882574524,127.4016369062702,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.07180327257445718,
15,21112501,1,20211125174617,36.35046932557313,127.401642838521,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.3959501580327722,
16,21112501,1,20211125174618,36.35040725394715,127.4016490264544,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.975965413856376,
17,21112501,1,20211125174619,36.35034401285263,127.401657256535,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.734412826030399,
18,21112501,1,20211125174620,36.35028098627267,127.4016671872992,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.06273691984934407,
19,21112501,1,20211125174621,36.3502186123672,127.4016770152229,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.624712180876511,
20,21112501,1,20211125174622,36.35016040591322,127.4016860713766,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.583993398684918,
21,21112501,1,20211125174623,36.35010896804383,127.401692649103,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.4324056879755251,
22,21112501,1,20211125174624,36.35006586388558,127.4016981611369,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.3054522765603977,
23,21112501,1,20211125174625,36.35003041318296,127.4017026944715,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.07132308550279903,
24,21112501,1,20211125174626,36.35000537222634,127.4017058966377,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.01035437207191475,
25,21112501,1,20211125174627,36.35000537222634,127.4017058966377,24.0,0.0,14.50980392156863,17.64705882352941,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.08630852795908069,
