_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery
1,19021701,0,20190217010240,0.0,0.0,0.0,780.0,17.647058,18.82353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0
2,19021701,0,20190217010241,0.0,0.0,2.0,1291.0,18.82353,18.039215,0.0,8.91,0.0,0.0,40.0,-0.0390625,0.0,46.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0
3,19021701,0,20190217010242,0.0,0.0,5.0,1072.0,18.431372,18.039215,0.0,5.32,0.0,0.0,36.47059,-0.0390625,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,null,0.0
4,19021701,0,20190217010243,0.0,0.0,6.0,1310.0,20.0,20.784313,0.0,16.54,0.0,0.0,55.294117,-0.0390625,0.0,68.0,51.0,0.0,0.0,0.0,0.0,0.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
5,19021701,0,20190217010244,37.28058,127.4474234,11.0,1666.0,21.568628,20.784313,0.0,15.02,0.0,0.0,53.72549,0.0078125,0.0,68.0,51.0,0.0,0.0,0.0,0.0,0.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
6,19021701,0,20190217010245,37.2805816,127.447432,13.0,1727.0,21.568628,20.784313,0.0,16.25,0.0,0.0,54.901962,0.0078125,0.0,72.0,51.0,0.0,0.0,0.0,0.0,0.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
7,19021701,0,20190217010246,37.2805848,127.4474367,15.0,1652.0,21.568628,21.17647,0.0,15.47,12.941176,0.0,54.509804,0.015625,0.0,72.0,51.0,0.0,0.0,0.0,0.0,0.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
8,19021701,0,20190217010247,37.2805816,127.4474103,20.0,1614.0,20.784313,20.0,0.0,11.27,12.941176,0.0,58.431374,0.015625,0.0,77.0,51.0,0.0,0.0,0.0,0.0,0.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
9,19021701,0,20190217010248,37.2805816,127.4474103,21.0,1639.0,18.82353,18.431372,0.0,9.14,12.941176,0.0,35.294117,0.015625,0.0,52.0,51.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
10,19021701,0,20190217010249,37.2805879,127.4474203,23.0,1221.0,18.82353,18.431372,0.0,9.19,12.941176,0.0,34.117645,0.015625,0.0,49.0,52.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
11,19021701,0,20190217010250,37.2805954,127.4474425,23.0,1216.0,18.82353,18.431372,0.0,9.12,12.941176,0.0,43.137257,0.015625,0.0,61.0,52.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
12,19021701,0,20190217010251,37.280605,127.4475175,24.0,1262.0,20.392157,18.431372,0.0,9.05,12.941176,0.0,44.313725,0.015625,0.0,62.0,52.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
13,19021701,0,20190217010252,37.2806067,127.4475887,25.0,1369.0,20.784313,20.0,0.0,12.86,12.941176,0.0,55.686275,0.0234375,0.0,74.0,53.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
14,19021701,0,20190217010253,37.2806056,127.4476555,27.0,1412.0,20.784313,20.0,0.0,12.93,12.941176,0.0,55.294117,0.0234375,0.0,74.0,53.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
15,19021701,0,20190217010254,37.2806078,127.4478566,30.0,1545.0,20.392157,20.392157,0.0,13.58,15.294118,0.0,54.901962,0.0234375,0.0,74.0,53.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
16,19021701,0,20190217010255,37.2806169,127.4479439,31.0,1606.0,20.392157,20.392157,0.0,13.63,15.294118,0.0,50.19608,0.0078125,0.0,71.0,54.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
17,19021701,0,20190217010256,37.2806246,127.4480352,33.0,1787.0,20.392157,19.607843,0.0,12.82,15.294118,0.0,45.098038,0.0078125,0.0,67.0,54.0,0.0,0.0,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
18,19021701,0,20190217010257,37.2806324,127.4481343,34.0,1356.0,20.392157,20.0,0.0,13.14,15.294118,0.0,54.117645,0.0078125,0.0,75.0,54.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
19,19021701,0,20190217010258,37.2806293,127.4482382,35.0,1384.0,20.392157,20.0,0.0,12.64,15.294118,0.0,54.117645,0.0078125,0.0,75.0,54.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
20,19021701,0,20190217010259,37.2806267,127.4483493,37.0,1455.0,20.392157,20.0,0.0,12.3,15.294118,0.0,53.72549,0.0078125,0.0,75.0,54.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
21,19021701,0,20190217010300,37.2806234,127.4484668,38.0,1486.0,19.607843,19.607843,0.0,11.66,15.294118,0.0,46.666668,0.0234375,0.0,69.0,55.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
22,19021701,0,20190217010301,37.2806224,127.4485989,40.0,1525.0,19.215687,19.607843,0.0,11.01,15.294118,0.0,45.098038,0.0234375,0.0,68.0,55.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
23,19021701,0,20190217010302,37.2806202,127.4487363,40.0,1557.0,18.039215,17.647058,0.0,8.23,15.294118,0.0,35.294117,0.0234375,0.0,54.0,55.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
24,19021701,0,20190217010303,37.2806139,127.4488665,40.0,1571.0,18.039215,17.647058,0.0,8.3,15.294118,0.0,33.72549,0.0234375,0.0,50.0,56.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
25,19021701,0,20190217010304,37.2805952,127.4489978,41.0,1583.0,17.254902,17.254902,0.0,7.5,15.294118,0.0,32.156864,0.0234375,0.0,47.0,56.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
26,19021701,0,20190217010305,37.2805849,127.4491374,40.0,1564.0,17.254902,17.254902,0.0,6.71,15.294118,0.0,27.843138,0.0234375,0.0,39.0,56.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
27,19021701,0,20190217010306,37.2805678,127.4492697,40.0,1544.0,14.509804,15.686275,0.0,6.87,15.294118,0.0,29.019608,-0.0078125,0.0,37.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
28,19021701,0,20190217010307,37.2805575,127.449398,39.0,1505.0,14.509804,15.686275,0.0,4.4,15.294118,0.0,20.0,-0.0078125,0.0,24.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,19.0,0.0,0.0,null,0.0
29,19021701,0,20190217010308,37.2805466,127.4495214,36.0,1459.0,14.509804,15.294118,0.0,4.29,15.294118,0.0,20.0,-0.0078125,0.0,24.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
30,19021701,0,20190217010309,37.2805354,127.4496287,35.0,1369.0,14.509804,15.294118,0.0,4.0,15.294118,0.0,19.607843,-0.0859375,0.0,23.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
31,19021701,0,20190217010310,37.2805182,127.4497316,34.0,1347.0,14.509804,15.294118,0.0,4.01,15.294118,0.0,19.607843,-0.0859375,0.0,23.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
32,19021701,0,20190217010311,37.2805094,127.4498358,32.0,1217.0,14.509804,14.90196,0.0,4.22,14.90196,0.0,19.607843,-0.0859375,0.0,23.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
33,19021701,0,20190217010312,37.2804979,127.4499364,31.0,1159.0,14.509804,15.294118,0.0,4.19,14.90196,0.0,22.352942,-0.109375,0.0,26.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
34,19021701,0,20190217010313,37.2804885,127.4500328,26.0,992.0,14.509804,14.90196,0.0,3.94,14.90196,0.0,22.745098,-0.109375,0.0,27.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
35,19021701,0,20190217010314,37.2804622,127.4501056,23.0,898.0,14.509804,14.90196,0.0,3.56,14.90196,0.0,24.313726,-0.109375,0.0,29.0,57.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
36,19021701,0,20190217010315,37.2804354,127.4501723,21.0,1038.0,17.647058,14.90196,0.0,3.61,14.90196,0.0,22.352942,-0.0234375,0.0,27.0,58.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
37,19021701,0,20190217010316,37.2803916,127.4502205,21.0,1303.0,19.607843,20.0,0.0,12.23,14.90196,0.0,34.117645,-0.0234375,0.0,41.0,58.0,0.0,0.0234375,0.0,13.0,100.0,14.376,0.0,0.0,18.0,0.0,0.0,null,0.0
