_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery
1,19080209,0,20190802184650,0.0,0.0,1.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0
2,19080209,0,20190802184651,0.0,0.0,1.0,784.0,14.509804,18.039215,0.0,5.62,0.0,0.0,51.764706,0.046875,0.0,83.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0
3,19080209,0,20190802184652,0.0,0.0,2.0,784.0,14.509804,18.039215,0.0,5.57,0.0,0.0,50.19608,0.046875,0.0,81.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,0.0
4,19080209,0,20190802184653,37.281823,127.4481522,4.0,1097.0,14.509804,17.647058,0.0,9.09,0.0,0.0,49.80392,0.046875,0.0,79.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
5,19080209,0,20190802184654,37.281823,127.4481522,6.0,1097.0,21.17647,16.078432,0.0,4.61,0.0,0.0,46.666668,0.0546875,0.0,83.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
6,19080209,0,20190802184655,37.2818029,127.448316,9.0,1312.0,16.078432,15.686275,0.0,3.82,0.0,0.0,28.235294,0.0546875,0.0,50.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
7,19080209,0,20190802184656,37.2817805,127.4483129,9.0,1074.0,18.039215,16.470589,0.0,5.62,33.72549,0.0,29.019608,0.0546875,0.0,53.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
8,19080209,0,20190802184657,37.2817692,127.4483011,10.0,1269.0,14.509804,17.254902,0.0,3.94,33.72549,0.0,30.588236,0.03125,0.0,59.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
9,19080209,0,20190802184658,37.2817558,127.4482823,10.0,1211.0,14.509804,15.686275,0.0,3.48,33.72549,0.0,26.666666,0.03125,0.0,44.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
10,19080209,0,20190802184659,37.2817267,127.4482257,7.0,854.0,14.509804,16.470589,0.0,5.25,33.72549,0.0,33.72549,0.0,0.0,57.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
11,19080209,0,20190802184700,37.2817035,127.4481791,6.0,851.0,14.509804,15.686275,0.0,3.69,33.72549,0.0,29.80392,0.0,0.0,54.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
12,19080209,0,20190802184701,37.2816827,127.4481427,6.0,803.0,14.509804,16.078432,0.0,4.23,33.72549,0.0,34.901962,0.0,0.0,59.0,94.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
13,19080209,0,20190802184702,37.2816632,127.4481177,7.0,818.0,14.509804,18.82353,0.0,3.48,33.72549,0.0,41.17647,0.0390625,0.0,57.0,94.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
14,19080209,0,20190802184703,37.2816353,127.4480822,7.0,1066.0,14.509804,15.686275,0.0,3.4,33.72549,0.0,23.921568,0.0390625,0.0,44.0,94.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,14.172
15,19080209,0,20190802184704,37.2816133,127.4480547,5.0,846.0,14.509804,16.078432,0.0,4.04,33.72549,0.0,27.058823,0.0390625,0.0,46.0,94.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
16,19080209,0,20190802184705,37.2815965,127.4480329,3.0,799.0,14.509804,18.039215,0.0,5.83,33.72549,0.0,46.666668,0.0390625,0.0,69.0,94.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
17,19080209,0,20190802184706,37.2815844,127.4480158,3.0,752.0,14.509804,16.862745,0.0,4.09,33.72549,0.0,44.705883,0.0390625,0.0,71.0,94.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
18,19080209,0,20190802184707,37.2815786,127.4480016,3.0,785.0,14.509804,16.470589,0.0,4.66,32.54902,0.0,54.117645,0.0625,0.0,54.0,93.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
19,19080209,0,20190802184708,37.2815784,127.4479881,2.0,793.0,14.509804,16.862745,0.0,5.45,32.54902,0.0,47.843136,0.0625,0.0,48.0,93.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
20,19080209,0,20190802184709,37.2815784,127.4479754,2.0,783.0,14.509804,16.862745,0.0,5.34,32.54902,0.0,47.45098,0.0625,0.0,47.0,93.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
21,19080209,0,20190802184710,37.2815813,127.4479662,1.0,787.0,14.509804,16.862745,0.0,5.51,32.54902,0.0,46.27451,0.046875,0.0,46.0,93.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
22,19080209,0,20190802184711,37.2815855,127.4479589,1.0,835.0,14.509804,17.254902,0.0,5.84,32.54902,0.0,47.843136,0.046875,0.0,49.0,93.0,0.0,0.0,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
23,19080209,0,20190802184712,37.2815893,127.4479544,2.0,840.0,14.509804,17.254902,0.0,5.82,32.54902,0.0,47.843136,0.046875,0.0,49.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
24,19080209,0,20190802184713,37.2815915,127.4479511,2.0,842.0,14.509804,17.254902,0.0,5.89,32.54902,0.0,47.843136,0.0078125,0.0,49.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
25,19080209,0,20190802184714,37.2815933,127.4479489,3.0,842.0,14.509804,16.862745,0.0,5.39,32.54902,0.0,47.843136,0.0078125,0.0,49.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
26,19080209,0,20190802184715,37.2815962,127.4479461,2.0,840.0,14.509804,17.254902,0.0,5.86,32.54902,0.0,47.843136,0.0,0.0,49.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
27,19080209,0,20190802184716,37.2815975,127.4479449,1.0,846.0,14.509804,17.254902,0.0,6.01,32.54902,0.0,47.843136,0.0,0.0,49.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
28,19080209,0,20190802184717,37.2815983,127.4479442,3.0,838.0,14.509804,16.862745,0.0,5.49,31.764706,0.0,45.882355,0.0,0.0,47.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
29,19080209,0,20190802184718,37.2815928,127.4479455,5.0,817.0,14.509804,16.862745,0.0,5.13,31.764706,0.0,44.313725,0.0234375,0.0,45.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
30,19080209,0,20190802184719,37.2815836,127.4479482,6.0,969.0,15.294118,16.078432,0.0,12.57,31.764706,0.0,31.764706,0.0234375,0.0,53.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
31,19080209,0,20190802184720,37.2815686,127.4479515,8.0,1027.0,14.509804,15.294118,0.0,3.07,31.764706,0.0,23.137255,0.0234375,0.0,43.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
32,19080209,0,20190802184721,37.2815518,127.4479561,7.0,959.0,14.509804,14.90196,0.0,2.8,31.764706,0.0,20.392157,0.0,0.0,40.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
33,19080209,0,20190802184722,37.2815345,127.4479616,6.0,872.0,14.509804,15.294118,0.0,3.41,31.764706,0.0,23.921568,0.0,0.0,42.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
34,19080209,0,20190802184723,37.2815198,127.4479665,5.0,787.0,14.509804,16.078432,0.0,3.99,31.764706,0.0,52.156864,0.0,0.0,61.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
35,19080209,0,20190802184724,37.2815049,127.44797,5.0,789.0,14.509804,16.470589,0.0,5.52,31.764706,0.0,52.156864,0.0078125,0.0,53.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
36,19080209,0,20190802184725,37.2814907,127.4479708,5.0,802.0,14.509804,16.862745,0.0,6.05,31.764706,0.0,44.313725,0.0078125,0.0,46.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.764
37,19080209,0,20190802184726,37.2814756,127.4479681,4.0,788.0,14.509804,16.862745,0.0,6.97,31.764706,0.0,50.19608,0.0234375,0.0,64.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
38,19080209,0,20190802184727,37.2814617,127.4479635,5.0,782.0,14.509804,16.470589,0.0,5.0,31.764706,0.0,50.19608,0.0234375,0.0,53.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
39,19080209,0,20190802184728,37.2814501,127.4479593,5.0,750.0,14.509804,16.470589,0.0,7.27,30.19608,0.0,56.07843,0.0234375,0.0,61.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
40,19080209,0,20190802184729,37.2814375,127.4479554,6.0,1068.0,18.82353,17.254902,0.0,10.94,30.19608,0.0,44.313725,0.046875,0.0,65.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
41,19080209,0,20190802184730,37.2814248,127.447952,9.0,1314.0,14.509804,18.82353,0.0,6.59,30.19608,0.0,31.764706,0.046875,0.0,57.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
42,19080209,0,20190802184731,37.2814116,127.4479492,11.0,1071.0,14.509804,15.294118,0.0,3.27,30.19608,0.0,23.529411,0.046875,0.0,44.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
43,19080209,0,20190802184732,37.2813965,127.4479482,12.0,948.0,14.509804,18.82353,0.0,3.09,30.19608,0.0,28.235294,0.0625,0.0,51.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
44,19080209,0,20190802184733,37.2813794,127.4479494,12.0,960.0,14.509804,16.078432,0.0,3.1,30.19608,0.0,27.450981,0.0625,0.0,50.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
45,19080209,0,20190802184734,37.2813566,127.4479502,10.0,885.0,14.509804,15.294118,0.0,4.16,30.19608,0.0,26.666666,0.0625,0.0,45.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
46,19080209,0,20190802184735,37.2813309,127.4479508,6.0,821.0,14.509804,16.470589,0.0,4.81,30.19608,0.0,41.568626,0.09375,0.0,42.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
47,19080209,0,20190802184736,37.2813071,127.4479521,3.0,780.0,14.509804,16.470589,0.0,6.36,30.19608,0.0,47.058823,0.09375,0.0,43.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.458
48,19080209,0,20190802184737,37.2812905,127.4479523,2.0,780.0,14.509804,16.862745,0.0,5.51,30.19608,0.0,50.980392,0.1015625,0.0,54.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
49,19080209,0,20190802184738,37.2812772,127.4479512,2.0,776.0,14.509804,17.647058,0.0,6.87,30.19608,0.0,49.411766,0.1015625,0.0,68.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
50,19080209,0,20190802184739,37.2812772,127.4479512,0.0,732.0,14.509804,16.470589,0.0,4.01,22.745098,0.0,44.705883,0.1015625,0.0,69.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
51,19080209,0,20190802184740,37.2812772,127.4479512,0.0,660.0,14.509804,16.862745,0.0,4.65,22.745098,0.0,47.058823,0.1015625,0.0,72.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
52,19080209,0,20190802184741,37.2812772,127.4479512,0.0,660.0,14.509804,16.470589,0.0,4.18,22.745098,0.0,46.666668,0.1015625,0.0,75.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
53,19080209,0,20190802184742,37.2812772,127.4479512,0.0,656.0,14.509804,16.470589,0.0,4.11,22.745098,0.0,46.27451,0.1015625,0.0,75.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
54,19080209,0,20190802184743,37.2812485,127.4479443,1.0,656.0,14.509804,16.470589,0.0,5.59,22.745098,0.0,45.882355,0.09375,0.0,77.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
55,19080209,0,20190802184744,37.2812448,127.447942,1.0,784.0,19.607843,16.862745,0.0,4.96,22.745098,0.0,44.705883,0.09375,0.0,74.0,93.0,0.0,-0.0234375,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
56,19080209,0,20190802184745,37.2812407,127.4479379,5.0,843.0,14.509804,15.294118,0.0,2.69,22.745098,0.0,33.333332,0.09375,0.0,61.0,93.0,0.0,-0.015625,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
57,19080209,0,20190802184746,37.2812364,127.4479338,5.0,875.0,14.509804,15.294118,0.0,3.13,22.745098,0.0,29.411764,0.1796875,0.0,54.0,93.0,0.0,-0.015625,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
58,19080209,0,20190802184747,37.2812304,127.4479294,4.0,812.0,14.509804,15.294118,0.0,3.27,22.745098,0.0,28.62745,0.1796875,0.0,52.0,93.0,0.0,-0.015625,0.0,35.0,99.0,0.0,0.0,0.0,64.0,0.0,0.0,null,13.866
