_id,srcValue,userSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcUploadTime,srcBattery
1,19021506,0,20190215172616,0.0,0.0,0.0,647.0,14.509804,14.90196,0.0,0.0,0.0,0.0,30.19608,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,null,0.0
2,19021506,0,20190215172617,0.0,0.0,0.0,644.0,14.509804,14.90196,0.0,3.27,0.0,0.0,30.19608,0.0,0.0,58.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,null,0.0
3,19021506,0,20190215172618,0.0,0.0,0.0,647.0,14.509804,14.90196,0.0,3.26,0.0,0.0,30.588236,0.0,0.0,58.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,null,0.0
4,19021506,0,20190215172619,0.0,0.0,0.0,644.0,14.509804,14.90196,0.0,3.32,0.0,0.0,30.19608,0.0,0.0,58.0,93.0,0.0,0.0,0.0,0.0,0.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
5,19021506,0,20190215172620,0.0,0.0,0.0,650.0,14.509804,14.90196,0.0,3.31,0.0,0.0,30.19608,0.0,0.0,58.0,93.0,0.0,0.0,0.0,0.0,0.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
6,19021506,0,20190215172621,0.0,0.0,0.0,649.0,14.509804,14.509804,0.0,3.16,0.0,0.0,30.19608,0.0,0.0,57.0,93.0,0.0,0.0,0.0,0.0,0.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
7,19021506,0,20190215172622,0.0,0.0,0.0,643.0,14.509804,14.509804,0.0,3.26,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,0.0,0.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
8,19021506,0,20190215172623,0.0,0.0,0.0,639.0,14.509804,14.509804,0.0,3.27,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,0.0,0.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
9,19021506,0,20190215172624,0.0,0.0,0.0,641.0,14.509804,14.509804,0.0,3.16,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,0.0,0.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
10,19021506,0,20190215172625,0.0,0.0,0.0,645.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
11,19021506,0,20190215172626,0.0,0.0,0.0,645.0,14.509804,14.509804,0.0,3.18,27.058823,0.0,29.80392,0.0,0.0,56.0,93.0,0.0,0.0,0.0,4.0,101.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
12,19021506,0,20190215172627,0.0,0.0,0.0,643.0,14.509804,14.509804,0.0,3.35,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
13,19021506,0,20190215172628,0.0,0.0,0.0,641.0,14.509804,14.509804,0.0,3.21,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
14,19021506,0,20190215172629,0.0,0.0,0.0,642.0,14.509804,14.509804,0.0,3.25,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,13.968,0.0,0.0,22.0,0.0,0.0,null,0.0
15,19021506,0,20190215172630,0.0,0.0,0.0,644.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,14.172,0.0,0.0,22.0,0.0,0.0,null,0.0
16,19021506,0,20190215172631,0.0,0.0,0.0,644.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,14.172,0.0,0.0,22.0,0.0,0.0,null,0.0
17,19021506,0,20190215172632,0.0,0.0,0.0,644.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,14.172,0.0,0.0,22.0,0.0,0.0,null,0.0
18,19021506,0,20190215172633,0.0,0.0,0.0,645.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,14.172,0.0,0.0,22.0,0.0,0.0,null,0.0
19,19021506,0,20190215172634,0.0,0.0,0.0,645.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,14.172,0.0,0.0,22.0,0.0,0.0,null,0.0
20,19021506,0,20190215172635,0.0,0.0,0.0,645.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,57.0,93.0,0.0,0.0,0.0,4.0,101.0,14.172,0.0,0.0,22.0,0.0,0.0,null,0.0
21,19021506,0,20190215172636,0.0,0.0,0.0,641.0,14.509804,14.509804,0.0,3.22,27.058823,0.0,29.80392,0.0,0.0,56.0,93.0,0.0,0.0,0.0,4.0,101.0,14.172,0.0,0.0,22.0,0.0,0.0,null,0.0
22,19021506,0,20190215172637,0.0,0.0,0.0,644.0,14.509804,14.509804,0.0,3.21,27.058823,0.0,29.411764,0.0,0.0,57.0,92.0,0.0,0.0,0.0,4.0,101.0,14.07,0.0,0.0,22.0,0.0,0.0,null,0.0
23,19021506,0,20190215172638,0.0,0.0,0.0,643.0,14.509804,14.509804,0.0,3.27,27.058823,0.0,29.411764,0.0,0.0,56.0,92.0,0.0,0.0,0.0,4.0,101.0,14.07,0.0,0.0,22.0,0.0,0.0,null,0.0
