id,srcValue,carSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcBattery,srcGyroValue,srcUploadTime
1,22013101,1,20220131142507,36.35954074469032,127.4143960253918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,22013101,1,20220131142508,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,
3,22013101,1,20220131142509,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,
4,22013101,1,20220131142510,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,
5,22013101,1,20220131142511,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,
6,22013101,1,20220131142512,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0188447605334135,
7,22013101,1,20220131142513,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.04463798808023677,
8,22013101,1,20220131142514,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.03393274415776387,
9,22013101,1,20220131142515,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.1713533209859278,
10,22013101,1,20220131142516,36.35954074469032,127.4143960253918,0.0,0.0,14.50980392156863,17.64705882352941,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.06641637965375866,
