id,srcValue,carSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcBattery,srcGyroValue,srcUploadTime
1,22010101,1,20220101160341,36.35761977800076,127.3959566133261,43.0,1681.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,22010101,1,20220101160342,36.35761750607679,127.3960934380919,44.0,1771.0,25.88235294117647,0.0,0.0,15.91,0.0,0.0,61.56862745098039,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,
3,22010101,1,20220101160343,36.35761520092073,127.396232264528,45.0,1812.0,25.88235294117647,20.7843137254902,15470.0,17.3,0.0,0.0,57.25490196078432,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,
4,22010101,1,20220101160344,36.35761280730509,127.396376418034,45.0,1826.0,23.92156862745098,20.7843137254902,15470.0,15.88,0.0,0.0,53.72549019607843,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,
5,22010101,1,20220101160345,36.35761047829951,127.3965166811225,44.0,1791.5,23.92156862745098,18.82352941176471,15130.0,11.77,0.0,0.0,29.80392156862745,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,
6,22010101,1,20220101160346,36.35759653992611,127.3966491502965,43.0,1523.0,14.50980392156863,16.07843137254902,15130.0,6.63,0.0,0.0,29.41176470588235,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.3535189452832626,
7,22010101,1,20220101160347,36.35760383218187,127.3967817520047,42.0,1544.0,16.86274509803922,16.07843137254902,14380.0,6.97,0.0,0.0,29.41176470588235,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.726894015196676,
8,22010101,1,20220101160348,36.3576031481088,127.3969195672576,42.0,1555.0,16.86274509803922,15.68627450980392,14390.0,7.11,0.0,0.0,30.58823529411765,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.318254152440072,
9,22010101,1,20220101160349,36.35761203132505,127.3970547605729,40.0,1239.0,14.50980392156863,15.68627450980392,14390.0,7.16,0.0,0.0,30.58823529411765,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0862411897391168,
10,22010101,1,20220101160350,36.35763009253516,127.3972251780842,40.0,0.0,23.52941176470588,15.68627450980392,14390.0,3.61,0.0,0.0,38.03921568627451,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.5869591405108535,
11,22010101,1,20220101160351,36.35762469322084,127.397339394599,40.0,0.0,23.52941176470588,10.98039215686274,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.083312923073777,
12,22010101,1,20220101160352,36.35763045953125,127.3974375018269,40.0,0.0,23.13725490196078,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.179508368493919,
13,22010101,1,20220101160353,36.35763113008312,127.3975664155748,41.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,9.64567374189218,
14,22010101,1,20220101160354,36.35763708521555,127.3977032986515,41.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.938286338080986,
15,22010101,1,20220101160355,36.35763693599507,127.3978338507412,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.58685944377758,
16,22010101,1,20220101160356,36.35763548241975,127.3979613407858,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,9.733162532870177,
17,22010101,1,20220101160357,36.35763923118468,127.3980864354935,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.1719828741362,
18,22010101,1,20220101160358,36.35764152693439,127.3981955647116,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.69812862226056,
19,22010101,1,20220101160359,36.35764850930479,127.3983469694698,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.757169265401306,
20,22010101,1,20220101160400,36.35765382480359,127.3984745625241,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.711842192213622,
21,22010101,1,20220101160401,36.35765195496829,127.3986068212905,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.685713721866037,
22,22010101,1,20220101160402,36.35765714100948,127.3987431170203,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.642561998954474,
23,22010101,1,20220101160403,36.35766426562541,127.3988782005726,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.619918670079509,
24,22010101,1,20220101160404,36.35766409798735,127.3990140711883,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.351605129532997,
25,22010101,1,20220101160405,36.35766674730727,127.3991449938965,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.053467641782355,
26,22010101,1,20220101160406,36.35766559032068,127.3992750691044,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.252148096241253,
27,22010101,1,20220101160407,36.35766665446742,127.3994154794685,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.56690803051771,
28,22010101,1,20220101160408,36.35763776161589,127.3995639172897,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.029368343911846,
29,22010101,1,20220101160409,36.35763403815584,127.399709393112,40.0,0.0,24.31372549019608,17.64705882352941,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.098375815323005,
