id,srcValue,carSN,realTime,srcLatitude,srcLongitude,srcSpeed,srcRPM,srcAPS,srcTPS,srcRPS,srcMAF,srcFuelLevel,srcTorque,srcEngineLoad,srcFuelTrimB1S,srcFuelTrimB2S,srcIntakePress,srcEngineCoolantTemp,srcEngineOilTemp,srcFuelTrimB1L,srcFuelTrimB2L,srcAmbientAirTemp,srcAbsolutePress,srcHybridBatteryT,srcDPF,srcDPFTemp,srcIntakeAirTemp,srcEGT1,srcEGT2,srcBattery,srcGyroValue,srcUploadTime
1,21112801,1,20211128203355,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,
2,21112801,1,20211128203356,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,
3,21112801,1,20211128203357,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.08643573334216115,
4,21112801,1,20211128203358,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4430.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0313537226531074,
5,21112801,1,20211128203359,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4430.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.114964891753271,
6,21112801,1,20211128203400,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.1117743844207465,
7,21112801,1,20211128203401,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.04500039848014752,
8,21112801,1,20211128203402,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4460.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.09695621700619118,
9,21112801,1,20211128203403,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.06184952726501731,
10,21112801,1,20211128203404,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4460.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.08296359278752158,
11,21112801,1,20211128203405,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4490.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.1218911661827031,
12,21112801,1,20211128203406,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.03035543947280424,
13,21112801,1,20211128203407,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4490.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.07021047045577988,
14,21112801,1,20211128203408,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.01873692368303396,
15,21112801,1,20211128203409,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4510.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.05753611955709397,
16,21112801,1,20211128203410,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.04653767059745502,
17,21112801,1,20211128203411,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4520.0,0.0,72.94117647058823,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.05130074345170552,
18,21112801,1,20211128203412,33.52011468333334,126.5350713166667,0.0,0.0,14.50980392156863,17.64705882352941,4520.0,0.0,72.94117647058823,0.0,0.0,0.0,0.0,102.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.07435156514051834,
